"region","sector","Year","co2.emiss","scenario"
"GA","comm hot water","2040",0.126605768933712,"NEWdac_netzero_usa_global_ssp2_highEV"
"HI","comm hot water","2040",0.0094942768294353,"NEWdac_netzero_usa_global_ssp2_highEV"
"IA","comm hot water","2040",0.101067065537862,"NEWdac_netzero_usa_global_ssp2_highEV"
"ID","comm hot water","2040",0.0476435202050923,"NEWdac_netzero_usa_global_ssp2_highEV"
"IL","comm hot water","2040",0.293140552145784,"NEWdac_netzero_usa_global_ssp2_highEV"
"IN","comm hot water","2040",0.12467985867217,"NEWdac_netzero_usa_global_ssp2_highEV"
"KS","comm hot water","2040",0.0847307307826758,"NEWdac_netzero_usa_global_ssp2_highEV"
"KY","comm hot water","2040",0.0925975569387395,"NEWdac_netzero_usa_global_ssp2_highEV"
"LA","comm hot water","2040",0.0597453928270105,"NEWdac_netzero_usa_global_ssp2_highEV"
"MA","comm hot water","2040",0.0943607336288476,"NEWdac_netzero_usa_global_ssp2_highEV"
"MD","comm hot water","2040",0.122397359770011,"NEWdac_netzero_usa_global_ssp2_highEV"
"ME","comm hot water","2040",0.0087509616561192,"NEWdac_netzero_usa_global_ssp2_highEV"
"MI","comm hot water","2040",0.225936852422935,"NEWdac_netzero_usa_global_ssp2_highEV"
"MN","comm hot water","2040",0.136011397962064,"NEWdac_netzero_usa_global_ssp2_highEV"
"MO","comm hot water","2040",0.123341217601978,"NEWdac_netzero_usa_global_ssp2_highEV"
"MS","comm hot water","2040",0.0822405301049185,"NEWdac_netzero_usa_global_ssp2_highEV"
"MT","comm hot water","2040",0.0358155127087138,"NEWdac_netzero_usa_global_ssp2_highEV"
"NC","comm hot water","2040",0.111293024352049,"NEWdac_netzero_usa_global_ssp2_highEV"
"ND","comm hot water","2040",0.0157608508215153,"NEWdac_netzero_usa_global_ssp2_highEV"
"NE","comm hot water","2040",0.0505864161891972,"NEWdac_netzero_usa_global_ssp2_highEV"
"NH","comm hot water","2040",0.00853907130325079,"NEWdac_netzero_usa_global_ssp2_highEV"
"NJ","comm hot water","2040",0.345793914614042,"NEWdac_netzero_usa_global_ssp2_highEV"
"NM","comm hot water","2040",0.0704975690553513,"NEWdac_netzero_usa_global_ssp2_highEV"
"NV","comm hot water","2040",0.118949052985559,"NEWdac_netzero_usa_global_ssp2_highEV"
"NY","comm hot water","2040",0.601411124951283,"NEWdac_netzero_usa_global_ssp2_highEV"
"OH","comm hot water","2040",0.27111283306023,"NEWdac_netzero_usa_global_ssp2_highEV"
"OK","comm hot water","2040",0.0654906266098894,"NEWdac_netzero_usa_global_ssp2_highEV"
"OR","comm hot water","2040",0.0476410859088686,"NEWdac_netzero_usa_global_ssp2_highEV"
"PA","comm hot water","2040",0.298342036532787,"NEWdac_netzero_usa_global_ssp2_highEV"
"RI","comm hot water","2040",0.0108377824837501,"NEWdac_netzero_usa_global_ssp2_highEV"
"SC","comm hot water","2040",0.0570184124303575,"NEWdac_netzero_usa_global_ssp2_highEV"
"SD","comm hot water","2040",0.0142613486492274,"NEWdac_netzero_usa_global_ssp2_highEV"
"TN","comm hot water","2040",0.171086513775977,"NEWdac_netzero_usa_global_ssp2_highEV"
"TX","comm hot water","2040",0.351191012413082,"NEWdac_netzero_usa_global_ssp2_highEV"
"UT","comm hot water","2040",0.0945082365663204,"NEWdac_netzero_usa_global_ssp2_highEV"
"VA","comm hot water","2040",0.118934976808357,"NEWdac_netzero_usa_global_ssp2_highEV"
"VT","comm hot water","2040",0.00454341628014811,"NEWdac_netzero_usa_global_ssp2_highEV"
"WA","comm hot water","2040",0.1051388458412,"NEWdac_netzero_usa_global_ssp2_highEV"
"WI","comm hot water","2040",0.100575859948936,"NEWdac_netzero_usa_global_ssp2_highEV"
"WV","comm hot water","2040",0.0308017183382599,"NEWdac_netzero_usa_global_ssp2_highEV"
"WY","comm hot water","2040",0.033477296002289,"NEWdac_netzero_usa_global_ssp2_highEV"
"AK","comm other","2040",0.0971741133415492,"NEWdac_netzero_usa_global_ssp2_highEV"
"AL","comm other","2040",0.17362451981311,"NEWdac_netzero_usa_global_ssp2_highEV"
"AR","comm other","2040",0.216786930897397,"NEWdac_netzero_usa_global_ssp2_highEV"
"AZ","comm other","2040",0.336989638889625,"NEWdac_netzero_usa_global_ssp2_highEV"
"CA","comm other","2040",1.93675859424662,"NEWdac_netzero_usa_global_ssp2_highEV"
"CO","comm other","2040",0.295415751584359,"NEWdac_netzero_usa_global_ssp2_highEV"
"CT","comm other","2040",0.281099458145548,"NEWdac_netzero_usa_global_ssp2_highEV"
"DC","comm other","2040",0.0814281982974136,"NEWdac_netzero_usa_global_ssp2_highEV"
"DE","comm other","2040",0.0553126743794019,"NEWdac_netzero_usa_global_ssp2_highEV"
"FL","comm other","2040",0.970398376314678,"NEWdac_netzero_usa_global_ssp2_highEV"
"GA","comm other","2040",0.434468171657602,"NEWdac_netzero_usa_global_ssp2_highEV"
"HI","comm other","2040",0.0323055552520257,"NEWdac_netzero_usa_global_ssp2_highEV"
"IA","comm other","2040",0.155039331801729,"NEWdac_netzero_usa_global_ssp2_highEV"
"ID","comm other","2040",0.0877188305922909,"NEWdac_netzero_usa_global_ssp2_highEV"
"IL","comm other","2040",0.593645891926092,"NEWdac_netzero_usa_global_ssp2_highEV"
"IN","comm other","2040",0.285302006132033,"NEWdac_netzero_usa_global_ssp2_highEV"
"KS","comm other","2040",0.126512910949305,"NEWdac_netzero_usa_global_ssp2_highEV"
"KY","comm other","2040",0.146245531940548,"NEWdac_netzero_usa_global_ssp2_highEV"
"LA","comm other","2040",0.276531155432157,"NEWdac_netzero_usa_global_ssp2_highEV"
"MA","comm other","2040",0.516191031872083,"NEWdac_netzero_usa_global_ssp2_highEV"
"MD","comm other","2040",0.32856720085971,"NEWdac_netzero_usa_global_ssp2_highEV"
"ME","comm other","2040",0.0698810812046087,"NEWdac_netzero_usa_global_ssp2_highEV"
"MI","comm other","2040",0.474577777299654,"NEWdac_netzero_usa_global_ssp2_highEV"
"MN","comm other","2040",0.22511143568685,"NEWdac_netzero_usa_global_ssp2_highEV"
"MO","comm other","2040",0.247244988677781,"NEWdac_netzero_usa_global_ssp2_highEV"
"MS","comm other","2040",0.114294657931609,"NEWdac_netzero_usa_global_ssp2_highEV"
"MT","comm other","2040",0.0620276974551994,"NEWdac_netzero_usa_global_ssp2_highEV"
"NC","comm other","2040",0.436571703247668,"NEWdac_netzero_usa_global_ssp2_highEV"
"ND","comm other","2040",0.0475547991657103,"NEWdac_netzero_usa_global_ssp2_highEV"
"NE","comm other","2040",0.0826804134276764,"NEWdac_netzero_usa_global_ssp2_highEV"
"NH","comm other","2040",0.0716174397441341,"NEWdac_netzero_usa_global_ssp2_highEV"
"NJ","comm other","2040",0.706273924816087,"NEWdac_netzero_usa_global_ssp2_highEV"
"NM","comm other","2040",0.117493760168385,"NEWdac_netzero_usa_global_ssp2_highEV"
"NV","comm other","2040",0.176193437945048,"NEWdac_netzero_usa_global_ssp2_highEV"
"NY","comm other","2040",1.25459649056182,"NEWdac_netzero_usa_global_ssp2_highEV"
"OH","comm other","2040",0.598190734779042,"NEWdac_netzero_usa_global_ssp2_highEV"
"OK","comm other","2040",0.258160368644806,"NEWdac_netzero_usa_global_ssp2_highEV"
"OR","comm other","2040",0.217209565079002,"NEWdac_netzero_usa_global_ssp2_highEV"
"PA","comm other","2040",0.633157269706787,"NEWdac_netzero_usa_global_ssp2_highEV"
"RI","comm other","2040",0.060693970410929,"NEWdac_netzero_usa_global_ssp2_highEV"
"SC","comm other","2040",0.204791546317828,"NEWdac_netzero_usa_global_ssp2_highEV"
"SD","comm other","2040",0.0351308741512312,"NEWdac_netzero_usa_global_ssp2_highEV"
"TN","comm other","2040",0.279262439891178,"NEWdac_netzero_usa_global_ssp2_highEV"
"TX","comm other","2040",1.6534923764357,"NEWdac_netzero_usa_global_ssp2_highEV"
"UT","comm other","2040",0.167092719626643,"NEWdac_netzero_usa_global_ssp2_highEV"
"VA","comm other","2040",0.439380685033924,"NEWdac_netzero_usa_global_ssp2_highEV"
"VT","comm other","2040",0.0355618971299811,"NEWdac_netzero_usa_global_ssp2_highEV"
"WA","comm other","2040",0.461846267483068,"NEWdac_netzero_usa_global_ssp2_highEV"
"WI","comm other","2040",0.250833935634812,"NEWdac_netzero_usa_global_ssp2_highEV"
"WV","comm other","2040",0.0764232153165371,"NEWdac_netzero_usa_global_ssp2_highEV"
"WY","comm other","2040",0.0594361195707926,"NEWdac_netzero_usa_global_ssp2_highEV"
"USA","csp_backup","2040",0.457193,"NEWdac_netzero_usa_global_ssp2_highEV"
"USA","gas pipeline","2040",9.56125,"NEWdac_netzero_usa_global_ssp2_highEV"
"USA","gas processing","2040",-10.9928,"NEWdac_netzero_usa_global_ssp2_highEV"
"AK","gas to liquids","2040",0.001180209,"NEWdac_netzero_usa_global_ssp2_highEV"
"AL","gas to liquids","2040",0.000491754,"NEWdac_netzero_usa_global_ssp2_highEV"
"AR","gas to liquids","2040",0.002222196,"NEWdac_netzero_usa_global_ssp2_highEV"
"CA","gas to liquids","2040",0.000730985,"NEWdac_netzero_usa_global_ssp2_highEV"
"CO","gas to liquids","2040",0.00617217,"NEWdac_netzero_usa_global_ssp2_highEV"
"FL","gas to liquids","2040",2.65813e-06,"NEWdac_netzero_usa_global_ssp2_highEV"
"ID","gas to liquids","2040",1.329063e-05,"NEWdac_netzero_usa_global_ssp2_highEV"
"IL","gas to liquids","2040",7.97438e-06,"NEWdac_netzero_usa_global_ssp2_highEV"
"IN","gas to liquids","2040",1.860688e-05,"NEWdac_netzero_usa_global_ssp2_highEV"
"KS","gas to liquids","2040",0.000776173,"NEWdac_netzero_usa_global_ssp2_highEV"
"KY","gas to liquids","2040",0.000311001,"NEWdac_netzero_usa_global_ssp2_highEV"
"LA","gas to liquids","2040",0.00689518,"NEWdac_netzero_usa_global_ssp2_highEV"
"MI","gas to liquids","2040",0.000318975,"NEWdac_netzero_usa_global_ssp2_highEV"
"MS","gas to liquids","2040",0.0001222739,"NEWdac_netzero_usa_global_ssp2_highEV"
"MT","gas to liquids","2040",0.0001568299,"NEWdac_netzero_usa_global_ssp2_highEV"
"ND","gas to liquids","2040",0.002636864,"NEWdac_netzero_usa_global_ssp2_highEV"
"NE","gas to liquids","2040",2.65813e-06,"NEWdac_netzero_usa_global_ssp2_highEV"
"NM","gas to liquids","2040",0.00461717,"NEWdac_netzero_usa_global_ssp2_highEV"
"NY","gas to liquids","2040",3.72138e-05,"NEWdac_netzero_usa_global_ssp2_highEV"
"OH","gas to liquids","2040",0.00612964,"NEWdac_netzero_usa_global_ssp2_highEV"
"OK","gas to liquids","2040",0.00904295,"NEWdac_netzero_usa_global_ssp2_highEV"
"OR","gas to liquids","2040",2.65813e-06,"NEWdac_netzero_usa_global_ssp2_highEV"
"PA","gas to liquids","2040",0.01786789,"NEWdac_netzero_usa_global_ssp2_highEV"
"SD","gas to liquids","2040",2.65813e-06,"NEWdac_netzero_usa_global_ssp2_highEV"
"TN","gas to liquids","2040",1.063251e-05,"NEWdac_netzero_usa_global_ssp2_highEV"
"TX","gas to liquids","2040",0.0265813,"NEWdac_netzero_usa_global_ssp2_highEV"
"UT","gas to liquids","2040",0.001065909,"NEWdac_netzero_usa_global_ssp2_highEV"
"VA","gas to liquids","2040",0.000374796,"NEWdac_netzero_usa_global_ssp2_highEV"
"WV","gas to liquids","2040",0.00595155,"NEWdac_netzero_usa_global_ssp2_highEV"
"WY","gas to liquids","2040",0.00549435,"NEWdac_netzero_usa_global_ssp2_highEV"
"USA","H2 central production","2040",0.02895744,"NEWdac_netzero_usa_global_ssp2_highEV"
"USA","H2 forecourt production","2040",0.157883,"NEWdac_netzero_usa_global_ssp2_highEV"
"AK","industrial energy use","2040",3.29198497291078,"NEWdac_netzero_usa_global_ssp2_highEV"
"AL","industrial energy use","2040",4.00421996418301,"NEWdac_netzero_usa_global_ssp2_highEV"
"AR","industrial energy use","2040",1.33754421494569,"NEWdac_netzero_usa_global_ssp2_highEV"
"AZ","industrial energy use","2040",0.599969566338901,"NEWdac_netzero_usa_global_ssp2_highEV"
"CA","industrial energy use","2040",11.8555169641047,"NEWdac_netzero_usa_global_ssp2_highEV"
"CO","industrial energy use","2040",3.14314618271841,"NEWdac_netzero_usa_global_ssp2_highEV"
"CT","industrial energy use","2040",0.225071830438013,"NEWdac_netzero_usa_global_ssp2_highEV"
"DC","industrial energy use","2040",0.00161576244108366,"NEWdac_netzero_usa_global_ssp2_highEV"
"DE","industrial energy use","2040",0.41386698593079,"NEWdac_netzero_usa_global_ssp2_highEV"
"FL","industrial energy use","2040",-3.28322426891249,"NEWdac_netzero_usa_global_ssp2_highEV"
"GA","industrial energy use","2040",1.83630164260955,"NEWdac_netzero_usa_global_ssp2_highEV"
"HI","industrial energy use","2040",0.0548667236911076,"NEWdac_netzero_usa_global_ssp2_highEV"
"IA","industrial energy use","2040",2.59852026876526,"NEWdac_netzero_usa_global_ssp2_highEV"
"ID","industrial energy use","2040",0.472471289086548,"NEWdac_netzero_usa_global_ssp2_highEV"
"IL","industrial energy use","2040",4.95286772459594,"NEWdac_netzero_usa_global_ssp2_highEV"
"IN","industrial energy use","2040",8.43852935833553,"NEWdac_netzero_usa_global_ssp2_highEV"
"KS","industrial energy use","2040",1.81021384383385,"NEWdac_netzero_usa_global_ssp2_highEV"
"KY","industrial energy use","2040",2.38655096757567,"NEWdac_netzero_usa_global_ssp2_highEV"
"LA","industrial energy use","2040",15.7635895685537,"NEWdac_netzero_usa_global_ssp2_highEV"
"MA","industrial energy use","2040",0.504077750928047,"NEWdac_netzero_usa_global_ssp2_highEV"
"MD","industrial energy use","2040",0.25520866036798,"NEWdac_netzero_usa_global_ssp2_highEV"
"ME","industrial energy use","2040",-0.528773138379632,"NEWdac_netzero_usa_global_ssp2_highEV"
"MI","industrial energy use","2040",3.29297187617069,"NEWdac_netzero_usa_global_ssp2_highEV"
"MN","industrial energy use","2040",2.12393067517089,"NEWdac_netzero_usa_global_ssp2_highEV"
"MO","industrial energy use","2040",1.49385613205191,"NEWdac_netzero_usa_global_ssp2_highEV"
"MS","industrial energy use","2040",1.59391895176474,"NEWdac_netzero_usa_global_ssp2_highEV"
"MT","industrial energy use","2040",0.365041263474157,"NEWdac_netzero_usa_global_ssp2_highEV"
"NC","industrial energy use","2040",1.25825192698311,"NEWdac_netzero_usa_global_ssp2_highEV"
"ND","industrial energy use","2040",2.89211496351205,"NEWdac_netzero_usa_global_ssp2_highEV"
"NE","industrial energy use","2040",1.08804168206264,"NEWdac_netzero_usa_global_ssp2_highEV"
"NH","industrial energy use","2040",0.0710851791306953,"NEWdac_netzero_usa_global_ssp2_highEV"
"NJ","industrial energy use","2040",0.507022718141708,"NEWdac_netzero_usa_global_ssp2_highEV"
"NM","industrial energy use","2040",1.467927864388,"NEWdac_netzero_usa_global_ssp2_highEV"
"NV","industrial energy use","2040",0.445755423101149,"NEWdac_netzero_usa_global_ssp2_highEV"
"NY","industrial energy use","2040",1.43498016594722,"NEWdac_netzero_usa_global_ssp2_highEV"
"OH","industrial energy use","2040",6.66739792706028,"NEWdac_netzero_usa_global_ssp2_highEV"
"OK","industrial energy use","2040",4.00486259476497,"NEWdac_netzero_usa_global_ssp2_highEV"
"OR","industrial energy use","2040",0.71209465419664,"NEWdac_netzero_usa_global_ssp2_highEV"
"PA","industrial energy use","2040",9.35286512240843,"NEWdac_netzero_usa_global_ssp2_highEV"
"RI","industrial energy use","2040",0.135366631956585,"NEWdac_netzero_usa_global_ssp2_highEV"
"SC","industrial energy use","2040",0.276055725049428,"NEWdac_netzero_usa_global_ssp2_highEV"
"SD","industrial energy use","2040",0.365892172582064,"NEWdac_netzero_usa_global_ssp2_highEV"
"TN","industrial energy use","2040",2.62644713877698,"NEWdac_netzero_usa_global_ssp2_highEV"
"TX","industrial energy use","2040",40.922268497431,"NEWdac_netzero_usa_global_ssp2_highEV"
"UT","industrial energy use","2040",1.36956900645512,"NEWdac_netzero_usa_global_ssp2_highEV"
"VA","industrial energy use","2040",1.71129860586854,"NEWdac_netzero_usa_global_ssp2_highEV"
"VT","industrial energy use","2040",0.0444254382911646,"NEWdac_netzero_usa_global_ssp2_highEV"
"WA","industrial energy use","2040",1.03267189117806,"NEWdac_netzero_usa_global_ssp2_highEV"
"WI","industrial energy use","2040",2.30008962548705,"NEWdac_netzero_usa_global_ssp2_highEV"
"WV","industrial energy use","2040",2.05220865731831,"NEWdac_netzero_usa_global_ssp2_highEV"
"WY","industrial energy use","2040",1.75295839524777,"NEWdac_netzero_usa_global_ssp2_highEV"
"AK","industrial feedstocks","2040",-0.183132872076982,"NEWdac_netzero_usa_global_ssp2_highEV"
"AL","industrial feedstocks","2040",-0.272746646024214,"NEWdac_netzero_usa_global_ssp2_highEV"
"AR","industrial feedstocks","2040",-0.130633361066781,"NEWdac_netzero_usa_global_ssp2_highEV"
"AZ","industrial feedstocks","2040",-0.374737120225477,"NEWdac_netzero_usa_global_ssp2_highEV"
"CA","industrial feedstocks","2040",-1.13835513054905,"NEWdac_netzero_usa_global_ssp2_highEV"
"CO","industrial feedstocks","2040",-0.325910018832095,"NEWdac_netzero_usa_global_ssp2_highEV"
"CT","industrial feedstocks","2040",-0.127559333151865,"NEWdac_netzero_usa_global_ssp2_highEV"
"DC","industrial feedstocks","2040",-0.0864375788746339,"NEWdac_netzero_usa_global_ssp2_highEV"
"DE","industrial feedstocks","2040",-0.062285929609314,"NEWdac_netzero_usa_global_ssp2_highEV"
"FL","industrial feedstocks","2040",-0.545446835307825,"NEWdac_netzero_usa_global_ssp2_highEV"
"GA","industrial feedstocks","2040",-0.217726592682116,"NEWdac_netzero_usa_global_ssp2_highEV"
"HI","industrial feedstocks","2040",-0.073178019503869,"NEWdac_netzero_usa_global_ssp2_highEV"
"IA","industrial feedstocks","2040",-0.148729235362841,"NEWdac_netzero_usa_global_ssp2_highEV"
"ID","industrial feedstocks","2040",-0.200280907808593,"NEWdac_netzero_usa_global_ssp2_highEV"
"IL","industrial feedstocks","2040",-0.573714021146118,"NEWdac_netzero_usa_global_ssp2_highEV"
"IN","industrial feedstocks","2040",-0.368318004053646,"NEWdac_netzero_usa_global_ssp2_highEV"
"KS","industrial feedstocks","2040",-0.157383019164395,"NEWdac_netzero_usa_global_ssp2_highEV"
"KY","industrial feedstocks","2040",-0.271437665431888,"NEWdac_netzero_usa_global_ssp2_highEV"
"LA","industrial feedstocks","2040",-4.96387952427078,"NEWdac_netzero_usa_global_ssp2_highEV"
"MA","industrial feedstocks","2040",-0.28033312737231,"NEWdac_netzero_usa_global_ssp2_highEV"
"MD","industrial feedstocks","2040",-0.304902787300797,"NEWdac_netzero_usa_global_ssp2_highEV"
"ME","industrial feedstocks","2040",-0.0934767290230668,"NEWdac_netzero_usa_global_ssp2_highEV"
"MI","industrial feedstocks","2040",-0.430082706418269,"NEWdac_netzero_usa_global_ssp2_highEV"
"MN","industrial feedstocks","2040",-0.556424303366067,"NEWdac_netzero_usa_global_ssp2_highEV"
"MO","industrial feedstocks","2040",-0.235211564800379,"NEWdac_netzero_usa_global_ssp2_highEV"
"MS","industrial feedstocks","2040",-0.173917279447457,"NEWdac_netzero_usa_global_ssp2_highEV"
"MT","industrial feedstocks","2040",-0.18909895408774,"NEWdac_netzero_usa_global_ssp2_highEV"
"NC","industrial feedstocks","2040",-0.430418846313631,"NEWdac_netzero_usa_global_ssp2_highEV"
"ND","industrial feedstocks","2040",-0.11315151728796,"NEWdac_netzero_usa_global_ssp2_highEV"
"NE","industrial feedstocks","2040",-0.110878202790525,"NEWdac_netzero_usa_global_ssp2_highEV"
"NH","industrial feedstocks","2040",-0.0775703844520225,"NEWdac_netzero_usa_global_ssp2_highEV"
"NJ","industrial feedstocks","2040",-0.392004467208616,"NEWdac_netzero_usa_global_ssp2_highEV"
"NM","industrial feedstocks","2040",-0.13886161377826,"NEWdac_netzero_usa_global_ssp2_highEV"
"NV","industrial feedstocks","2040",-0.193407410477026,"NEWdac_netzero_usa_global_ssp2_highEV"
"NY","industrial feedstocks","2040",-0.720465816448271,"NEWdac_netzero_usa_global_ssp2_highEV"
"OH","industrial feedstocks","2040",-0.618673891310799,"NEWdac_netzero_usa_global_ssp2_highEV"
"OK","industrial feedstocks","2040",-0.239598688223237,"NEWdac_netzero_usa_global_ssp2_highEV"
"OR","industrial feedstocks","2040",-0.200658947853893,"NEWdac_netzero_usa_global_ssp2_highEV"
"PA","industrial feedstocks","2040",-0.799518489513752,"NEWdac_netzero_usa_global_ssp2_highEV"
"RI","industrial feedstocks","2040",-0.119147187535529,"NEWdac_netzero_usa_global_ssp2_highEV"
"SC","industrial feedstocks","2040",-0.234686560958055,"NEWdac_netzero_usa_global_ssp2_highEV"
"SD","industrial feedstocks","2040",-0.0844892911522807,"NEWdac_netzero_usa_global_ssp2_highEV"
"TN","industrial feedstocks","2040",-0.312929622819608,"NEWdac_netzero_usa_global_ssp2_highEV"
"TX","industrial feedstocks","2040",-8.21435568863875,"NEWdac_netzero_usa_global_ssp2_highEV"
"UT","industrial feedstocks","2040",-0.155194901136229,"NEWdac_netzero_usa_global_ssp2_highEV"
"VA","industrial feedstocks","2040",-0.458584458274262,"NEWdac_netzero_usa_global_ssp2_highEV"
"VT","industrial feedstocks","2040",-0.0835642785637605,"NEWdac_netzero_usa_global_ssp2_highEV"
"WA","industrial feedstocks","2040",-0.246619200980221,"NEWdac_netzero_usa_global_ssp2_highEV"
"WI","industrial feedstocks","2040",-0.467157624555391,"NEWdac_netzero_usa_global_ssp2_highEV"
"WV","industrial feedstocks","2040",-0.131888200029412,"NEWdac_netzero_usa_global_ssp2_highEV"
"WY","industrial feedstocks","2040",-0.11601129501306,"NEWdac_netzero_usa_global_ssp2_highEV"
"AK","intermediate generation","2040",0.17148406066,"NEWdac_netzero_usa_global_ssp2_highEV"
"AL","intermediate generation","2040",2.9879681119,"NEWdac_netzero_usa_global_ssp2_highEV"
"AR","intermediate generation","2040",1.015988187,"NEWdac_netzero_usa_global_ssp2_highEV"
"AZ","intermediate generation","2040",1.8357559218733,"NEWdac_netzero_usa_global_ssp2_highEV"
"CA","intermediate generation","2040",2.147939568,"NEWdac_netzero_usa_global_ssp2_highEV"
"CO","intermediate generation","2040",1.07417856326799,"NEWdac_netzero_usa_global_ssp2_highEV"
"CT","intermediate generation","2040",0.6984368797,"NEWdac_netzero_usa_global_ssp2_highEV"
"DC","intermediate generation","2040",0.00920630586,"NEWdac_netzero_usa_global_ssp2_highEV"
"DE","intermediate generation","2040",0.275319695335,"NEWdac_netzero_usa_global_ssp2_highEV"
"FL","intermediate generation","2040",5.17128356344,"NEWdac_netzero_usa_global_ssp2_highEV"
"GA","intermediate generation","2040",2.7180455103,"NEWdac_netzero_usa_global_ssp2_highEV"
"HI","intermediate generation","2040",0.222164099472511,"NEWdac_netzero_usa_global_ssp2_highEV"
"IA","intermediate generation","2040",1.09425520991,"NEWdac_netzero_usa_global_ssp2_highEV"
"ID","intermediate generation","2040",0.1319085379,"NEWdac_netzero_usa_global_ssp2_highEV"
"IL","intermediate generation","2040",3.2853259456,"NEWdac_netzero_usa_global_ssp2_highEV"
"IN","intermediate generation","2040",3.2796869927,"NEWdac_netzero_usa_global_ssp2_highEV"
"KS","intermediate generation","2040",0.101445972410901,"NEWdac_netzero_usa_global_ssp2_highEV"
"KY","intermediate generation","2040",2.4037851635,"NEWdac_netzero_usa_global_ssp2_highEV"
"LA","intermediate generation","2040",2.2888974161,"NEWdac_netzero_usa_global_ssp2_highEV"
"MA","intermediate generation","2040",0.9482129284,"NEWdac_netzero_usa_global_ssp2_highEV"
"MD","intermediate generation","2040",0.9858940505,"NEWdac_netzero_usa_global_ssp2_highEV"
"ME","intermediate generation","2040",0.39560195,"NEWdac_netzero_usa_global_ssp2_highEV"
"MI","intermediate generation","2040",2.031928601,"NEWdac_netzero_usa_global_ssp2_highEV"
"MN","intermediate generation","2040",0.6864056865,"NEWdac_netzero_usa_global_ssp2_highEV"
"MO","intermediate generation","2040",3.9080206251,"NEWdac_netzero_usa_global_ssp2_highEV"
"MS","intermediate generation","2040",2.04763553769,"NEWdac_netzero_usa_global_ssp2_highEV"
"MT","intermediate generation","2040",1.07824706039,"NEWdac_netzero_usa_global_ssp2_highEV"
"NC","intermediate generation","2040",2.2326775528,"NEWdac_netzero_usa_global_ssp2_highEV"
"ND","intermediate generation","2040",1.201707921,"NEWdac_netzero_usa_global_ssp2_highEV"
"NE","intermediate generation","2040",0.9859743297,"NEWdac_netzero_usa_global_ssp2_highEV"
"NH","intermediate generation","2040",0.4526331933,"NEWdac_netzero_usa_global_ssp2_highEV"
"NJ","intermediate generation","2040",1.68467295554,"NEWdac_netzero_usa_global_ssp2_highEV"
"NM","intermediate generation","2040",0.746186157585048,"NEWdac_netzero_usa_global_ssp2_highEV"
"NV","intermediate generation","2040",0.9384701467,"NEWdac_netzero_usa_global_ssp2_highEV"
"NY","intermediate generation","2040",3.36153755114,"NEWdac_netzero_usa_global_ssp2_highEV"
"OH","intermediate generation","2040",2.7907399168,"NEWdac_netzero_usa_global_ssp2_highEV"
"OK","intermediate generation","2040",1.21340921716545,"NEWdac_netzero_usa_global_ssp2_highEV"
"OR","intermediate generation","2040",0.5396975052,"NEWdac_netzero_usa_global_ssp2_highEV"
"PA","intermediate generation","2040",5.304618171,"NEWdac_netzero_usa_global_ssp2_highEV"
"RI","intermediate generation","2040",0.255743082864,"NEWdac_netzero_usa_global_ssp2_highEV"
"SC","intermediate generation","2040",1.290958671,"NEWdac_netzero_usa_global_ssp2_highEV"
"SD","intermediate generation","2040",0.078639352362,"NEWdac_netzero_usa_global_ssp2_highEV"
"TN","intermediate generation","2040",0.836364965818,"NEWdac_netzero_usa_global_ssp2_highEV"
"TX","intermediate generation","2040",6.6680523512,"NEWdac_netzero_usa_global_ssp2_highEV"
"UT","intermediate generation","2040",1.9981120832,"NEWdac_netzero_usa_global_ssp2_highEV"
"VA","intermediate generation","2040",1.8697045076,"NEWdac_netzero_usa_global_ssp2_highEV"
"VT","intermediate generation","2040",0.10007645103,"NEWdac_netzero_usa_global_ssp2_highEV"
"WA","intermediate generation","2040",0.6124920232,"NEWdac_netzero_usa_global_ssp2_highEV"
"WI","intermediate generation","2040",2.4465900049,"NEWdac_netzero_usa_global_ssp2_highEV"
"WV","intermediate generation","2040",2.4326736322,"NEWdac_netzero_usa_global_ssp2_highEV"
"WY","intermediate generation","2040",0.966259577174324,"NEWdac_netzero_usa_global_ssp2_highEV"
"CA","N fertilizer","2040",0.1871853,"NEWdac_netzero_usa_global_ssp2_highEV"
"FL","N fertilizer","2040",0.8916336,"NEWdac_netzero_usa_global_ssp2_highEV"
"GA","N fertilizer","2040",0.15038728,"NEWdac_netzero_usa_global_ssp2_highEV"
"IA","N fertilizer","2040",0.20358682,"NEWdac_netzero_usa_global_ssp2_highEV"
"LA","N fertilizer","2040",1.0063585,"NEWdac_netzero_usa_global_ssp2_highEV"
"MO","N fertilizer","2040",0.48747351,"NEWdac_netzero_usa_global_ssp2_highEV"
"NC","N fertilizer","2040",0.16223845,"NEWdac_netzero_usa_global_ssp2_highEV"
"OH","N fertilizer","2040",0.2100804,"NEWdac_netzero_usa_global_ssp2_highEV"
"TX","N fertilizer","2040",0.1632234,"NEWdac_netzero_usa_global_ssp2_highEV"
"AK","oil refining","2040",0.21202353,"NEWdac_netzero_usa_global_ssp2_highEV"
"AL","oil refining","2040",0.18187013,"NEWdac_netzero_usa_global_ssp2_highEV"
"AR","oil refining","2040",0.1250023,"NEWdac_netzero_usa_global_ssp2_highEV"
"AZ","oil refining","2040",0,"NEWdac_netzero_usa_global_ssp2_highEV"
"CA","oil refining","2040",2.5979734,"NEWdac_netzero_usa_global_ssp2_highEV"
