final energy consumption by sector and fuel,,,,,,,,,,,,,,,,,,
scenario,region,sector,input,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm hot water,gas,0.00978096,0.0062625,0.00803478,0.00739814,0.007392698,0.007264986,0.007066432,0.006645522,0.006340202,0.005987694,0.006439498,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm hot water,refined liquids,3.74E-04,3.46E-04,8.13E-04,0.00165051,0.001589607,0.001547993,0.001445247,0.001232649,9.24E-04,5.03E-04,3.37E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm lighting,electricity,0.0145393,0.0227669,0.01502,0.0172956,0.016525785,0.015316367,0.013534098,0.011007749,0.011072214,0.011276023,0.011600392,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm non-building,electricity,0.0060541,0.0071041,0.0097965,0.0122117,0.0127467,0.0133137,0.0140034,0.0145659,0.0151445,0.0156448,0.0161267,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm office,electricity,0.0029972,0.0044064,0.0078073,0.00555177,0.00531703,0.00561789,0.00598092,0.00627481,0.00657627,0.0068323,0.00707631,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm other,electricity,0.0020787,0.009751,0.0118378,0.0150959,0.0167737,0.0172252,0.0172874,0.0164021,0.0163061,0.017088,0.0174351,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm other,gas,0.0011603,7.78E-04,5.71E-04,0.003663,0.00326069,0.00330459,0.00313158,0.00277454,0.00261001,0.00264928,0.00279385,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm other,refined liquids,0.0014214,0.0013871,0.0027614,0.0038463,0.00345307,0.0040621,0.00547634,0.00778602,0.00912495,0.00922901,0.00962658,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm refrigeration,electricity,9.53E-04,0.0100869,0.0120687,0.00803071,0.007887988,0.007896854,0.007957259,0.007871904,0.008185579,0.008455846,0.008715419,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-26-5T23:05:31+20:00",AL,comm ventilation,electricity,0.002146956,0.009542722,0.010825123,0.010131378,0.010519215,0.010938694,0.011312687,0.011622961,0.011859644,0.012037958,0.01185368,0,0,0,EJ
