water withdrawals by tech,,,,,,,,,,,,,,,,,,,
scenario,region,sector,subsector,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,Corn,Corn_UsaPacNW,Corn_UsaPacNW_IRR_hi,0.425034,0.6417,0.68742,0.783433,0.881727,0.919337,0.985662,1.16364,1.29198,1.31146,1.42418,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,Corn,Corn_UsaPacNW,Corn_UsaPacNW_IRR_lo,0.283356,0.4278,0.45828,0.522289,0.543863,0.514686,0.46146,0.371839,0.253351,0.15373,0.105769,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,Dairy,Mixed,FeedCrops,0.0601741,0.075451,0.0828177,0.0862329,0.0910844,0.0952098,0.0994549,0.102461,0.104594,0.107249,0.110469,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,Dairy,Mixed,FodderHerb_Residue,0.0516493,0.0590892,0.064858,0.0675322,0.0712981,0.076196,0.0819562,0.0880909,0.0945969,0.100606,0.105911,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,Dairy,Mixed,Pasture_FodderGrass,0.0746459,0.0898045,0.0985721,0.102636,0.107855,0.114271,0.121303,0.12766,0.13376,0.139526,0.145439,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,Dairy,Mixed,Scavenging_Other,1.45E-04,1.67E-04,1.82E-04,1.90E-04,1.99E-04,2.11E-04,2.26E-04,2.45E-04,2.76E-04,3.10E-04,3.37E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,Dairy,Pastoral,Pasture_FodderGrass,0.0119116,0.0143305,0.015173,0.0152215,0.0158058,0.0164555,0.0169627,0.017031,0.0168504,0.0164915,0.0165135,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_ArkWhtRedR,FiberCrop_ArkWhtRedR_IRR_hi,0.712354,0.930188,0.66703,0.698665,0.750233,0.84599,0.942534,0.996745,1.03665,1.08282,1.12677,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_ArkWhtRedR,FiberCrop_ArkWhtRedR_IRR_lo,0.474902,0.620125,0.444687,0.465777,0.467959,0.459367,0.408081,0.301084,0.189786,0.105392,0.0684057,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_California,FiberCrop_California_IRR_hi,1.30476,1.70375,1.22175,1.27969,1.37899,1.58604,1.9058,2.26756,2.63511,2.92816,2.97541,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_California,FiberCrop_California_IRR_lo,0.869842,1.13584,0.814498,0.853128,0.865932,0.873435,0.846523,0.718878,0.523861,0.329022,0.237169,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_MexCstNW,FiberCrop_MexCstNW_IRR_hi,0.00278406,0.00363567,0.00260722,0.00273057,0.00272292,0.00304585,0.00355929,0.00426853,0.00518457,0.0061849,0.00695937,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_MexCstNW,FiberCrop_MexCstNW_IRR_lo,0.00185604,0.0024239,0.00173802,0.00182051,0.00181986,0.00187311,0.00182358,0.00155635,0.00116366,7.56E-04,5.48E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_MissouriR,FiberCrop_MissouriR_IRR_hi,9.39E-07,1.13E-06,9.39E-07,9.39E-07,1.00E-06,1.16E-06,1.37E-06,1.56E-06,1.78E-06,1.98E-06,2.10E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_MissouriR,FiberCrop_MissouriR_IRR_lo,5.63E-07,7.51E-07,5.63E-07,5.63E-07,5.56E-07,5.44E-07,4.81E-07,3.56E-07,2.24E-07,1.18E-07,7.08E-08,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_MissppRN,FiberCrop_MissppRN_IRR_hi,1.99E-04,2.60E-04,1.86E-04,1.95E-04,2.02E-04,2.28E-04,2.61E-04,2.88E-04,3.23E-04,3.63E-04,3.80E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_MissppRN,FiberCrop_MissppRN_IRR_lo,1.32E-04,1.73E-04,1.24E-04,1.30E-04,1.25E-04,1.23E-04,1.12E-04,8.66E-05,5.92E-05,3.58E-05,2.34E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_MissppRS,FiberCrop_MissppRS_IRR_hi,1.76042,2.29874,1.64841,1.72659,1.8176,1.9907,2.22088,2.4387,2.72638,3.04603,3.26969,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_MissppRS,FiberCrop_MissppRS_IRR_lo,1.17361,1.5325,1.09894,1.15106,1.13108,1.07418,0.951272,0.72887,0.495393,0.29591,0.198276,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_OhioR,FiberCrop_OhioR_IRR_hi,1.16E-06,1.49E-06,1.07E-06,1.07E-06,1.12E-06,1.27E-06,1.53E-06,1.78E-06,2.06E-06,2.33E-06,2.41E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_OhioR,FiberCrop_OhioR_IRR_lo,7.43E-07,9.91E-07,7.43E-07,7.43E-07,7.25E-07,7.27E-07,7.05E-07,5.90E-07,4.32E-07,2.75E-07,1.85E-07,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_RioGrande,FiberCrop_RioGrande_IRR_hi,0.136643,0.178428,0.127949,0.134018,0.150229,0.180753,0.220078,0.265013,0.31646,0.37173,0.419973,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_RioGrande,FiberCrop_RioGrande_IRR_lo,0.0910954,0.118952,0.0852994,0.0893451,0.0942648,0.0990551,0.096548,0.0819933,0.0608449,0.039216,0.028346,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_TennR,FiberCrop_TennR_IRR_hi,0.00495056,0.00646453,0.00463565,0.00485551,0.00532767,0.00632206,0.00796898,0.00985364,0.0117245,0.0133696,0.0141667,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_TennR,FiberCrop_TennR_IRR_lo,0.00330037,0.00430973,0.00309039,0.00323697,0.00331621,0.00341469,0.00342145,0.00295923,0.00214776,0.00131496,8.72E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_TexasCst,FiberCrop_TexasCst_IRR_hi,3.15392,4.11838,2.95325,3.09332,3.38882,3.79687,4.12546,4.23358,4.38433,4.63038,4.93345,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_TexasCst,FiberCrop_TexasCst_IRR_lo,2.10262,2.74558,1.96884,2.06221,2.10981,2.04955,1.76621,1.2649,0.797109,0.450957,0.304746,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_UsaColoRS,FiberCrop_UsaColoRS_IRR_hi,0.612095,0.79927,0.57315,0.600333,0.676999,0.818941,1.00831,1.23219,1.49722,1.76991,1.98893,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_UsaColoRS,FiberCrop_UsaColoRS_IRR_lo,0.408063,0.532847,0.3821,0.400222,0.421691,0.442665,0.433306,0.370387,0.274395,0.174196,0.123201,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_UsaCstE,FiberCrop_UsaCstE_IRR_hi,1.31E-04,1.71E-04,1.23E-04,1.29E-04,1.35E-04,1.48E-04,1.65E-04,1.79E-04,1.96E-04,2.12E-04,2.22E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_UsaCstE,FiberCrop_UsaCstE_IRR_lo,8.75E-05,1.14E-04,8.20E-05,8.59E-05,8.40E-05,7.97E-05,7.08E-05,5.38E-05,3.58E-05,2.09E-05,1.36E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_UsaCstSE,FiberCrop_UsaCstSE_IRR_hi,0.236877,0.309313,0.221805,0.232325,0.252008,0.292102,0.358751,0.430703,0.503127,0.570216,0.60536,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FiberCrop,FiberCrop_UsaCstSE,FiberCrop_UsaCstSE_IRR_lo,0.157918,0.206208,0.14787,0.154884,0.156853,0.157743,0.153958,0.129237,0.0920415,0.0559791,0.0371875,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_ArkWhtRedR,FodderHerb_ArkWhtRedR_IRR_hi,0.0947958,0.109716,0.108464,0.105564,0.125242,0.146913,0.182218,0.215291,0.247646,0.29005,0.329779,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_ArkWhtRedR,FodderHerb_ArkWhtRedR_IRR_lo,0.0631972,0.0731441,0.0723095,0.0703762,0.0751007,0.0745748,0.0667902,0.0459999,0.0243171,0.00949393,0.00444216,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_California,FodderHerb_California_IRR_hi,0.829907,0.960529,0.949569,0.924181,1.10505,1.34391,1.85347,2.57943,3.42667,4.3937,5.10406,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_California,FodderHerb_California_IRR_lo,0.553271,0.640353,0.633046,0.616121,0.664009,0.684437,0.682451,0.554021,0.338928,0.145418,0.0711108,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_FraserR,FodderHerb_FraserR_IRR_hi,2.00E-04,2.31E-04,2.28E-04,2.22E-04,2.61E-04,2.59E-04,2.48E-04,2.38E-04,2.58E-04,3.09E-04,3.90E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_FraserR,FodderHerb_FraserR_IRR_lo,1.33E-04,1.54E-04,1.52E-04,1.48E-04,1.57E-04,1.31E-04,9.08E-05,5.07E-05,2.54E-05,1.02E-05,5.28E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_GreatBasin,FodderHerb_GreatBasin_IRR_hi,0.258185,0.298822,0.295413,0.287514,0.35355,0.391882,0.427271,0.468042,0.550203,0.681269,0.855525,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_GreatBasin,FodderHerb_GreatBasin_IRR_lo,0.172124,0.199215,0.196942,0.191676,0.211742,0.198687,0.15601,0.0991555,0.0532706,0.0217809,0.011152,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_GreatLakes,FodderHerb_GreatLakes_IRR_hi,0.0194198,0.0224763,0.0222199,0.0216258,0.0247329,0.0285993,0.036094,0.0447709,0.0552965,0.0684219,0.0779678,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_GreatLakes,FodderHerb_GreatLakes_IRR_lo,0.0129465,0.0149842,0.0148132,0.0144172,0.0148539,0.0145017,0.0132114,0.00953945,0.00540611,0.00222405,0.00103907,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_MexCstNW,FodderHerb_MexCstNW_IRR_hi,0.00237365,0.00274725,0.0027159,0.00264329,0.00323927,0.00382824,0.00466635,0.00552892,0.00676684,0.00850933,0.0104306,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_MexCstNW,FodderHerb_MexCstNW_IRR_lo,0.00158244,0.0018315,0.00181061,0.00176219,0.00195528,0.00196819,0.00173416,0.00120185,6.79E-04,2.87E-04,1.47E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_MissouriR,FodderHerb_MissouriR_IRR_hi,0.507323,0.587172,0.580472,0.564952,0.664799,0.794411,1.02735,1.31221,1.6677,2.11272,2.46102,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_MissouriR,FodderHerb_MissouriR_IRR_lo,0.338215,0.391448,0.386982,0.376635,0.398841,0.40368,0.375814,0.279269,0.162671,0.0684187,0.0326401,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_MissppRN,FodderHerb_MissppRN_IRR_hi,0.0162482,0.0188056,0.018591,0.018094,0.0206206,0.0245891,0.0322677,0.0414315,0.0530063,0.0679769,0.0774112,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_MissppRN,FodderHerb_MissppRN_IRR_lo,0.0108321,0.0125371,0.012394,0.0120626,0.012374,0.0124758,0.0118208,0.00883804,0.00518936,0.00221355,0.00103383,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_MissppRS,FodderHerb_MissppRS_IRR_hi,0.00276975,0.00320568,0.00316911,0.00308437,0.00356405,0.0041149,0.00518758,0.00652943,0.00822047,0.0104104,0.0121857,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_MissppRS,FodderHerb_MissppRS_IRR_lo,0.0018465,0.00213712,0.00211274,0.00205624,0.0021412,0.00208257,0.00189231,0.00138427,7.99E-04,3.36E-04,1.61E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_NelsonR,FodderHerb_NelsonR_IRR_hi,0.00382823,0.00443077,0.00438022,0.00426311,0.00485339,0.00555147,0.00673213,0.00784259,0.00897035,0.0104043,0.011629,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_NelsonR,FodderHerb_NelsonR_IRR_lo,0.00255215,0.00295385,0.00292014,0.00284207,0.00290967,0.00281799,0.00246738,0.00167357,8.78E-04,3.39E-04,1.55E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_OhioR,FodderHerb_OhioR_IRR_hi,0.00275493,0.00318855,0.00315216,0.00306789,0.00351617,0.00414608,0.0054249,0.00697697,0.00888357,0.0112852,0.0128789,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_OhioR,FodderHerb_OhioR_IRR_lo,0.00183662,0.00212571,0.00210144,0.00204526,0.00211098,0.00210479,0.00199017,0.00149267,8.74E-04,3.71E-04,1.74E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_RioGrande,FodderHerb_RioGrande_IRR_hi,0.106786,0.123593,0.122183,0.118916,0.148142,0.185369,0.250897,0.338477,0.449271,0.590292,0.72798,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_RioGrande,FodderHerb_RioGrande_IRR_lo,0.0711904,0.0823953,0.0814552,0.0792773,0.0888788,0.0941965,0.0920457,0.0723729,0.0441929,0.0193673,0.00983554,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_TennR,FodderHerb_TennR_IRR_hi,5.05E-04,5.85E-04,5.78E-04,5.63E-04,6.77E-04,8.38E-04,0.00116663,0.00161132,0.00212703,0.00273674,0.0031876,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_TennR,FodderHerb_TennR_IRR_lo,3.37E-04,3.90E-04,3.85E-04,3.75E-04,4.07E-04,4.25E-04,4.27E-04,3.44E-04,2.09E-04,9.00E-05,4.33E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_TexasCst,FodderHerb_TexasCst_IRR_hi,0.0204554,0.0236749,0.0234048,0.022779,0.0274462,0.0318834,0.0380192,0.0430609,0.0490996,0.0583081,0.0685141,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_TexasCst,FodderHerb_TexasCst_IRR_lo,0.0136369,0.0157833,0.0156032,0.015186,0.0164732,0.0161272,0.0138552,0.00916002,0.0048172,0.00191539,9.34E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_UsaColoRN,FodderHerb_UsaColoRN_IRR_hi,0.0679064,0.0785944,0.0776977,0.0756203,0.0932562,0.0949233,0.0911798,0.0895848,0.0996825,0.12067,0.153312,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_UsaColoRN,FodderHerb_UsaColoRN_IRR_lo,0.0452709,0.0523963,0.0517984,0.0504135,0.0558529,0.0481282,0.0332952,0.0189817,0.00965398,0.00385972,0.00199965,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_UsaColoRS,FodderHerb_UsaColoRS_IRR_hi,0.186726,0.216116,0.21365,0.207938,0.258205,0.320755,0.433498,0.58731,0.783782,1.03354,1.26976,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_UsaColoRS,FodderHerb_UsaColoRS_IRR_lo,0.124484,0.144077,0.142433,0.138625,0.154542,0.162318,0.157812,0.124049,0.0756736,0.0329742,0.0166011,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_UsaCstE,FodderHerb_UsaCstE_IRR_hi,0.0117071,0.0135498,0.0133952,0.013037,0.0150178,0.0172109,0.021504,0.0264507,0.0323069,0.039561,0.0452046,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_UsaCstE,FodderHerb_UsaCstE_IRR_lo,0.00780477,0.00903318,0.00893012,0.00869136,0.0090222,0.00871594,0.00785206,0.00561183,0.0031373,0.00127283,5.95E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_UsaCstNE,FodderHerb_UsaCstNE_IRR_hi,8.23E-05,9.52E-05,9.41E-05,9.16E-05,1.08E-04,1.25E-04,1.62E-04,2.09E-04,2.66E-04,3.37E-04,3.95E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_UsaCstNE,FodderHerb_UsaCstNE_IRR_lo,5.48E-05,6.35E-05,6.27E-05,6.11E-05,6.52E-05,6.34E-05,5.92E-05,4.47E-05,2.62E-05,1.10E-05,5.33E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_UsaCstSE,FodderHerb_UsaCstSE_IRR_hi,0.00900191,0.0104188,0.0102999,0.0100245,0.0119114,0.0145758,0.0201165,0.0274331,0.035846,0.045792,0.0530322,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_UsaCstSE,FodderHerb_UsaCstSE_IRR_lo,0.00600128,0.00694584,0.0068666,0.00668301,0.00716657,0.00737885,0.0073483,0.00584237,0.00351381,0.00149964,7.16E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_UsaPacNW,FodderHerb_UsaPacNW_IRR_hi,0.65725,0.760697,0.752017,0.731911,0.87411,1.04485,1.40154,1.86485,2.36376,2.9178,3.32812,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,FodderHerb,FodderHerb_UsaPacNW,FodderHerb_UsaPacNW_IRR_lo,0.438166,0.507131,0.501345,0.487941,0.524,0.530331,0.513561,0.397766,0.231218,0.0948407,0.0443309,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_ArkWhtRedR,MiscCrop_ArkWhtRedR_IRR_hi,0.0815633,0.0947817,0.0934176,0.0939972,0.100295,0.10738,0.110848,0.113275,0.116781,0.123435,0.13353,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_ArkWhtRedR,MiscCrop_ArkWhtRedR_IRR_lo,0.0543755,0.0631878,0.0622784,0.0626648,0.0639167,0.061645,0.053014,0.038237,0.0242276,0.0138845,0.00945175,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_California,MiscCrop_California_IRR_hi,4.76689,5.53943,5.45971,5.49359,6.00111,6.77547,7.89219,9.37649,11.0238,12.5179,13.3912,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_California,MiscCrop_California_IRR_lo,3.17793,3.69296,3.63981,3.66239,3.81586,3.86758,3.74173,3.16237,2.31248,1.45952,1.04311,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_Caribbean,MiscCrop_Caribbean_IRR_hi,0.00977383,0.00808801,0.00805348,0.0087295,0.00884568,0.00961858,0.0109621,0.0133846,0.0158507,0.0182202,0.0198645,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_Caribbean,MiscCrop_Caribbean_IRR_lo,0.00651589,0.00539201,0.00536898,0.00581967,0.0058118,0.0058139,0.00572676,0.00510332,0.00390138,0.00260454,0.00189331,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_FraserR,MiscCrop_FraserR_IRR_hi,3.97E-05,4.62E-05,4.55E-05,4.58E-05,4.92E-05,4.56E-05,3.78E-05,3.18E-05,3.11E-05,3.33E-05,3.90E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_FraserR,MiscCrop_FraserR_IRR_lo,2.65E-05,3.08E-05,3.03E-05,3.05E-05,3.12E-05,2.58E-05,1.77E-05,1.05E-05,6.36E-06,3.74E-06,2.79E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_GreatBasin,MiscCrop_GreatBasin_IRR_hi,0.0260075,0.0302224,0.0297874,0.0299723,0.0337233,0.0342748,0.0303042,0.0272134,0.0278486,0.0309223,0.037316,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_GreatBasin,MiscCrop_GreatBasin_IRR_lo,0.0173384,0.0201483,0.0198583,0.0199815,0.0213753,0.0193453,0.0140842,0.00889491,0.0055783,0.00334802,0.00254319,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_GreatLakes,MiscCrop_GreatLakes_IRR_hi,0.199696,0.23206,0.22872,0.230139,0.238688,0.250537,0.264179,0.281662,0.310416,0.345223,0.372361,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_GreatLakes,MiscCrop_GreatLakes_IRR_lo,0.133131,0.154706,0.15248,0.153426,0.151161,0.142194,0.123819,0.0928955,0.0626606,0.0376251,0.0254421,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",USA,MiscCrop,MiscCrop_MexCstNW,MiscCrop_MexCstNW_IRR_hi,0.00262538,0.00305084,0.00300693,0.0030256,0.00331739,0.00370725,0.00414228,0.00480181,0.00573706,0.00684106,0.00791071,0,0,0,km^3
