"region","sector","Year","co2.emiss","scenario"
"AK","trn_pass","2030",1.37433685302956,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AL","trn_pass","2030",0.298715375659254,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AR","trn_pass","2030",0.115664892930735,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AZ","trn_pass","2030",0.425720499988583,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CA","trn_pass","2030",10.9857610776959,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CO","trn_pass","2030",0.944540684029226,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CT","trn_pass","2030",0.130626231944123,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DC","trn_pass","2030",0.000125640418653533,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DE","trn_pass","2030",0.0104709850659644,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"FL","trn_pass","2030",3.58571914573558,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"GA","trn_pass","2030",0.407724082569711,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"HI","trn_pass","2030",1.15058987696378,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IA","trn_pass","2030",0.089877335902535,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ID","trn_pass","2030",0.09416057033591,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IL","trn_pass","2030",2.3294561661297,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IN","trn_pass","2030",0.755100362422219,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KS","trn_pass","2030",0.148873284305836,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KY","trn_pass","2030",0.975101966331487,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"LA","trn_pass","2030",2.63172116211712,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MA","trn_pass","2030",0.605192528103643,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MD","trn_pass","2030",0.128952923697719,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ME","trn_pass","2030",0.089422241809693,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MI","trn_pass","2030",0.373639491653136,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MN","trn_pass","2030",0.461305320033326,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MO","trn_pass","2030",0.300694850369033,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MS","trn_pass","2030",0.917464938092787,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MT","trn_pass","2030",0.0846425796395626,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NC","trn_pass","2030",0.35155261059398,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ND","trn_pass","2030",0.0961280491716496,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NE","trn_pass","2030",0.10438363229672,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NH","trn_pass","2030",0.0332095158286739,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NJ","trn_pass","2030",3.45194724752692,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NM","trn_pass","2030",0.119359419134986,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NV","trn_pass","2030",0.556982230029484,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NY","trn_pass","2030",2.7375645347608,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OH","trn_pass","2030",1.12655720900794,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OK","trn_pass","2030",0.743083479223726,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OR","trn_pass","2030",0.48599423292832,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"PA","trn_pass","2030",0.690591009617451,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"RI","trn_pass","2030",0.0576383850521768,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SC","trn_pass","2030",0.203240187018797,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SD","trn_pass","2030",0.0758009262977943,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TN","trn_pass","2030",1.18526102581105,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TX","trn_pass","2030",7.72977742147023,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"UT","trn_pass","2030",0.682053084990764,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VA","trn_pass","2030",1.03244096323599,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VT","trn_pass","2030",0.0231685826481064,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WA","trn_pass","2030",2.05789796233389,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WI","trn_pass","2030",0.183986112084416,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WV","trn_pass","2030",0.0210440768350234,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WY","trn_pass","2030",0.041748074457223,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AK","trn_pass_road","2030",0.0213410073374467,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AL","trn_pass_road","2030",0.0980897631643004,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AR","trn_pass_road","2030",0.0655344441016821,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AZ","trn_pass_road","2030",0.0900124491722318,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CA","trn_pass_road","2030",0.304142875689888,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CO","trn_pass_road","2030",0.0629706483538456,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CT","trn_pass_road","2030",0.0284568134130792,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DC","trn_pass_road","2030",0.00285949185587035,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DE","trn_pass_road","2030",0.00729104288318887,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"FL","trn_pass_road","2030",0.188718332435826,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"GA","trn_pass_road","2030",0.142468795333684,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"HI","trn_pass_road","2030",0.0073380789729609,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IA","trn_pass_road","2030",0.0716367391731235,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ID","trn_pass_road","2030",0.0406496155663886,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IL","trn_pass_road","2030",0.175061099880104,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IN","trn_pass_road","2030",0.137216803042993,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KS","trn_pass_road","2030",0.0766634025538762,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KY","trn_pass_road","2030",0.0923121258326963,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"LA","trn_pass_road","2030",0.13709510594049,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MA","trn_pass_road","2030",0.0513247550382264,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MD","trn_pass_road","2030",0.0538607904021243,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ME","trn_pass_road","2030",0.019114527776327,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MI","trn_pass_road","2030",0.101899532442485,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MN","trn_pass_road","2030",0.0748176933786814,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MO","trn_pass_road","2030",0.10198634474291,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MS","trn_pass_road","2030",0.0809024635167133,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MT","trn_pass_road","2030",0.0296343684912531,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NC","trn_pass_road","2030",0.107051030085284,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ND","trn_pass_road","2030",0.0495324237307822,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NE","trn_pass_road","2030",0.0594916250948493,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NH","trn_pass_road","2030",0.00905114830152995,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NJ","trn_pass_road","2030",0.080834945528681,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NM","trn_pass_road","2030",0.0560460466845314,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NV","trn_pass_road","2030",0.034338847101708,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NY","trn_pass_road","2030",0.127449460071236,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OH","trn_pass_road","2030",0.170552852767549,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OK","trn_pass_road","2030",0.134552309627104,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OR","trn_pass_road","2030",0.0577362906868439,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"PA","trn_pass_road","2030",0.167476969006632,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"RI","trn_pass_road","2030",0.00886579575600631,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SC","trn_pass_road","2030",0.0780385869396003,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SD","trn_pass_road","2030",0.0280476281291007,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TN","trn_pass_road","2030",0.107379441582007,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TX","trn_pass_road","2030",0.648152443314442,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"UT","trn_pass_road","2030",0.0571308115594334,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VA","trn_pass_road","2030",0.103639977646914,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VT","trn_pass_road","2030",0.00684972394413604,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WA","trn_pass_road","2030",0.0872422948083125,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WI","trn_pass_road","2030",0.0751110849743037,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WV","trn_pass_road","2030",0.049830745661975,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WY","trn_pass_road","2030",0.0417206388738873,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AK","trn_pass_road_LDV","2030",0.00034566411674705,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AL","trn_pass_road_LDV","2030",0.00490071460385556,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AR","trn_pass_road_LDV","2030",0.00231920427188654,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AZ","trn_pass_road_LDV","2030",0.00591532130590213,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CA","trn_pass_road_LDV","2030",0.0281688136945468,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CO","trn_pass_road_LDV","2030",0.00448916526459596,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CT","trn_pass_road_LDV","2030",0.00229759058357391,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DC","trn_pass_road_LDV","2030",0.000162679251768854,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DE","trn_pass_road_LDV","2030",0.000619030331681546,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"FL","trn_pass_road_LDV","2030",0.0170008164418967,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"GA","trn_pass_road_LDV","2030",0.00905317554243611,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"HI","trn_pass_road_LDV","2030",0.000753567893365586,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IA","trn_pass_road_LDV","2030",0.00239264640277773,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ID","trn_pass_road_LDV","2030",0.00155108837408836,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IL","trn_pass_road_LDV","2030",0.00792521338798453,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IN","trn_pass_road_LDV","2030",0.00532867049885931,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KS","trn_pass_road_LDV","2030",0.00211805748123911,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KY","trn_pass_road_LDV","2030",0.00367586370553624,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"LA","trn_pass_road_LDV","2030",0.00364500340202649,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MA","trn_pass_road_LDV","2030",0.00516742259482879,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MD","trn_pass_road_LDV","2030",0.00473978286971667,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ME","trn_pass_road_LDV","2030",0.00144824588971896,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MI","trn_pass_road_LDV","2030",0.00881328907402675,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MN","trn_pass_road_LDV","2030",0.00444199714059645,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MO","trn_pass_road_LDV","2030",0.00540465585415613,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MS","trn_pass_road_LDV","2030",0.00288160818085893,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MT","trn_pass_road_LDV","2030",0.000774756849118889,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NC","trn_pass_road_LDV","2030",0.00821557544890283,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ND","trn_pass_road_LDV","2030",0.000635033035984662,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NE","trn_pass_road_LDV","2030",0.00131441254439145,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NH","trn_pass_road_LDV","2030",0.00131853163898455,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NJ","trn_pass_road_LDV","2030",0.00694383727991155,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NM","trn_pass_road_LDV","2030",0.00161114276788382,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NV","trn_pass_road_LDV","2030",0.00215629876163592,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NY","trn_pass_road_LDV","2030",0.00906218946087874,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OH","trn_pass_road_LDV","2030",0.00850144469287264,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OK","trn_pass_road_LDV","2030",0.00300453717081137,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OR","trn_pass_road_LDV","2030",0.00297965609016286,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"PA","trn_pass_road_LDV","2030",0.00855805405880401,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"RI","trn_pass_road_LDV","2030",0.000603427831924899,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SC","trn_pass_road_LDV","2030",0.00475582748070974,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SD","trn_pass_road_LDV","2030",0.000701561662172356,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TN","trn_pass_road_LDV","2030",0.0065179717760023,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TX","trn_pass_road_LDV","2030",0.0253800357954514,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"UT","trn_pass_road_LDV","2030",0.00246158590581397,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VA","trn_pass_road_LDV","2030",0.00708904383524292,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VT","trn_pass_road_LDV","2030",0.000529911986553172,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WA","trn_pass_road_LDV","2030",0.00624946526651193,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WI","trn_pass_road_LDV","2030",0.00465248856960232,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WV","trn_pass_road_LDV","2030",0.00138095810273437,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WY","trn_pass_road_LDV","2030",0.000451951294519248,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AK","trn_pass_road_LDV_4W","2030",0.261649395624325,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AL","trn_pass_road_LDV_4W","2030",2.83564882904179,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AR","trn_pass_road_LDV_4W","2030",1.50144179173931,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AZ","trn_pass_road_LDV_4W","2030",3.23249940841263,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CA","trn_pass_road_LDV_4W","2030",15.6940718250738,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CO","trn_pass_road_LDV_4W","2030",2.58170361125027,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CT","trn_pass_road_LDV_4W","2030",1.49506596029412,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DC","trn_pass_road_LDV_4W","2030",0.120313942612723,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DE","trn_pass_road_LDV_4W","2030",0.501141794827915,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"FL","trn_pass_road_LDV_4W","2030",10.134431421885,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"GA","trn_pass_road_LDV_4W","2030",5.53238338611978,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"HI","trn_pass_road_LDV_4W","2030",0.469742938605865,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IA","trn_pass_road_LDV_4W","2030",1.59280155239114,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ID","trn_pass_road_LDV_4W","2030",0.877732124088505,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IL","trn_pass_road_LDV_4W","2030",4.6633288820849,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IN","trn_pass_road_LDV_4W","2030",3.27947250877411,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KS","trn_pass_road_LDV_4W","2030",1.27141284085393,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KY","trn_pass_road_LDV_4W","2030",2.2630469323271,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"LA","trn_pass_road_LDV_4W","2030",2.32255454395121,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MA","trn_pass_road_LDV_4W","2030",3.00475884666112,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MD","trn_pass_road_LDV_4W","2030",2.98955972435435,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ME","trn_pass_road_LDV_4W","2030",0.834101355824057,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MI","trn_pass_road_LDV_4W","2030",4.97432885706638,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MN","trn_pass_road_LDV_4W","2030",2.77968698285854,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MO","trn_pass_road_LDV_4W","2030",3.29358284481111,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MS","trn_pass_road_LDV_4W","2030",1.75785356872443,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MT","trn_pass_road_LDV_4W","2030",0.545293421681925,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NC","trn_pass_road_LDV_4W","2030",5.08391471076941,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ND","trn_pass_road_LDV_4W","2030",0.447303205656071,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NE","trn_pass_road_LDV_4W","2030",0.88453469561254,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NH","trn_pass_road_LDV_4W","2030",0.770203675936084,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NJ","trn_pass_road_LDV_4W","2030",4.2680933435808,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NM","trn_pass_road_LDV_4W","2030",0.970497777024336,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NV","trn_pass_road_LDV_4W","2030",1.32111311430331,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NY","trn_pass_road_LDV_4W","2030",5.40125399072427,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OH","trn_pass_road_LDV_4W","2030",5.22526474402963,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OK","trn_pass_road_LDV_4W","2030",1.92227712258691,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OR","trn_pass_road_LDV_4W","2030",1.71134143218581,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"PA","trn_pass_road_LDV_4W","2030",5.06184271971546,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"RI","trn_pass_road_LDV_4W","2030",0.389073887345648,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SC","trn_pass_road_LDV_4W","2030",3.16081209944825,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SD","trn_pass_road_LDV_4W","2030",0.498394465251533,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TN","trn_pass_road_LDV_4W","2030",3.66104261158311,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TX","trn_pass_road_LDV_4W","2030",15.4818550860513,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"UT","trn_pass_road_LDV_4W","2030",1.3648052635457,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VA","trn_pass_road_LDV_4W","2030",4.33135690711864,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VT","trn_pass_road_LDV_4W","2030",0.323336097133792,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WA","trn_pass_road_LDV_4W","2030",3.21966098112946,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WI","trn_pass_road_LDV_4W","2030",2.75397957741878,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WV","trn_pass_road_LDV_4W","2030",0.786508495984993,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WY","trn_pass_road_LDV_4W","2030",0.31489654034424,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AK","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AL","trn_shipping_intl","2030",0.191221280558379,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"AR","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CA","trn_shipping_intl","2030",6.98564402781951,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CO","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"CT","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DC","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"DE","trn_shipping_intl","2030",0.0213110912517766,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"FL","trn_shipping_intl","2030",3.00881448194442,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"GA","trn_shipping_intl","2030",0.545151040682845,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"HI","trn_shipping_intl","2030",0.244758559633277,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IA","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IL","trn_shipping_intl","2030",0.000562044739297726,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"IN","trn_shipping_intl","2030",0.0358768283704284,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KS","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"KY","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"LA","trn_shipping_intl","2030",1.38043751301622,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MA","trn_shipping_intl","2030",0.0316061367241488,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MD","trn_shipping_intl","2030",0.0180190554721882,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"ME","trn_shipping_intl","2030",0.0569938412798466,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MI","trn_shipping_intl","2030",0.0580120799975688,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MN","trn_shipping_intl","2030",0.028969040151057,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MO","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MS","trn_shipping_intl","2030",0.167835194255412,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"MT","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NC","trn_shipping_intl","2030",0.00330236249780509,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NE","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NH","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NJ","trn_shipping_intl","2030",1.30761751617982,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NV","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"NY","trn_shipping_intl","2030",1.74710266516854,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OH","trn_shipping_intl","2030",0.00229388048058081,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OK","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"OR","trn_shipping_intl","2030",0.0941913703251505,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"PA","trn_shipping_intl","2030",0.117498232466356,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"RI","trn_shipping_intl","2030",5.51001875943048e-05,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SC","trn_shipping_intl","2030",0.577139521967219,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"SD","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TN","trn_shipping_intl","2030",0.00432532388363454,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"TX","trn_shipping_intl","2030",7.01559622282303,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"UT","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VA","trn_shipping_intl","2030",0.091608443709363,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"VT","trn_shipping_intl","2030",0,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
"WA","trn_shipping_intl","2030",3.47739219400844,"NEWdac_netzero_usa_global_ssp2_highEV_luc2050"
