water withdrawals by tech,,,,,,,,,,,,,,,,,,,
scenario,region,sector,subsector,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ND,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.08E-08,3.69E-07,1.71E-05,3.82E-04,0.00564862,0.012455268,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ND,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.60E-10,4.80E-09,1.61E-07,4.39E-06,9.73E-05,2.22E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ND,industry,industry,industry,0.0120883,0.0203084,0.0258069,0.027147,0.0266545,0.0264472,0.0268768,0.0271009,0.0277667,0.0284173,0.0294718,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ND,municipal water,municipal water,municipal water,0.122417,0.104941,0.100174,0.121395,0.119148,0.123398,0.127292,0.130152,0.133103,0.135705,0.13828,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NE,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,8.70E-09,2.97E-07,1.37E-05,3.07E-04,0.004536004,0.010001635,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NE,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.28E-10,3.86E-09,1.29E-07,3.53E-06,7.81E-05,1.79E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NE,industry,industry,industry,0.056532,0.0156112,0.0429931,0.0611739,0.0629056,0.0631886,0.0650038,0.0663437,0.0687674,0.0711315,0.0739748,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NE,municipal water,municipal water,municipal water,0.481019,0.528074,0.469207,0.406472,0.411573,0.421651,0.4372,0.449681,0.462372,0.473713,0.484587,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NH,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,0,0,7.60E-10,1.88E-08,3.15E-07,5.06E-07,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NH,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,0,0,7.71E-10,1.52E-08,3.20E-08,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NH,industry,industry,industry,0.0516829,0.0573885,0.0244392,0.0174348,0.0180142,0.0184975,0.0193148,0.0201382,0.0209205,0.0215104,0.0221333,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NH,municipal water,municipal water,municipal water,0.168961,0.195361,0.172097,0.17305,0.17815,0.18403,0.190842,0.196322,0.202635,0.208257,0.213415,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NJ,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.09E-08,3.97E-07,2.07E-05,4.81E-04,0.007429793,0.016988194,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NJ,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,2.50E-09,1.18E-07,2.81E-06,5.46E-05,1.14E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NJ,industry,industry,industry,0.45035,0.118839,0.11504,0.130015,0.131863,0.134323,0.140646,0.148653,0.156288,0.161825,0.167692,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NJ,municipal water,municipal water,municipal water,1.52885,1.43318,1.62804,1.74912,1.76743,1.8165,1.88513,1.95533,2.0255,2.09246,2.15805,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NM,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.16E-07,3.99E-06,2.03E-04,0.004676351,0.058412575,0.107265777,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NM,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.01E-09,3.69E-08,1.84E-06,6.12E-05,0.001155918,0.002672805,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NM,industry,industry,industry,0.00871742,0.0182499,0.0153349,0.00469718,0.00469454,0.00469713,0.00485347,0.00497432,0.00515168,0.00531552,0.00552029,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NM,municipal water,municipal water,municipal water,0.409912,0.439808,0.427085,0.39571,0.394009,0.401588,0.414251,0.424681,0.432931,0.438582,0.445144,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NV,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,7.68E-09,2.85E-07,1.57E-05,3.63E-04,0.005082804,0.010613606,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NV,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.04E-10,4.44E-09,2.73E-07,8.39E-06,1.67E-04,4.67E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NV,industry,industry,industry,0.0141054,0.008151,0.00722538,0.0078885,0.00899997,0.00962519,0.0102557,0.0107719,0.0113351,0.0118154,0.0123228,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NV,municipal water,municipal water,municipal water,0.545523,0.985939,0.843587,0.783352,0.853305,0.920372,0.970855,1.00586,1.0395,1.06893,1.09693,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NY,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,4.07E-09,1.46E-07,7.73E-06,1.80E-04,0.003120278,0.007650485,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NY,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.12E-10,3.43E-09,1.51E-07,3.78E-06,8.23E-05,2.07E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NY,industry,industry,industry,0.378717,0.415715,0.4862,0.430842,0.43298,0.437742,0.455681,0.47845,0.500369,0.518717,0.538539,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",NY,municipal water,municipal water,municipal water,4.18768,3.68811,3.3366,3.60871,3.61943,3.69142,3.81898,3.95477,4.09081,4.21989,4.34617,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",OH,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,3.36E-07,1.10E-05,5.34E-04,0.012742988,0.181491306,0.380691134,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",OH,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,2.11E-09,5.96E-08,2.23E-06,7.10E-05,0.001445855,0.004125383,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",OH,industry,industry,industry,0.488466,0.970729,0.675953,0.480481,0.486298,0.48556,0.49999,0.511061,0.528798,0.545083,0.566909,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",OH,municipal water,municipal water,municipal water,1.98066,2.18839,2.08666,1.99735,2.01917,2.06742,2.13654,2.19724,2.2602,2.31761,2.37264,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",OK,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,8.33E-08,2.90E-06,1.51E-04,0.003422445,0.046212018,0.093827434,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",OK,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.04E-09,3.73E-08,1.91E-06,5.47E-05,0.001034978,0.00284123,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",OK,industry,industry,industry,0.0487264,0.0332809,0.0286805,0.0718393,0.072273,0.0725118,0.0747322,0.0761145,0.077872,0.0795319,0.0826328,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",OK,municipal water,municipal water,municipal water,0.769136,0.927335,0.945267,0.886345,0.880846,0.900682,0.92829,0.951783,0.975712,0.996835,1.01713,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",OR,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,6.84E-09,2.54E-07,1.39E-05,3.26E-04,0.004608765,0.009693138,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",OR,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,4.12E-09,2.54E-07,7.81E-06,1.56E-04,4.41E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",OR,industry,industry,industry,0.393002,0.238258,0.173727,0.144715,0.157108,0.164314,0.172289,0.178434,0.184323,0.18961,0.19649,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",OR,municipal water,municipal water,municipal water,0.737776,0.839857,0.830103,0.885461,0.957187,1.01094,1.05206,1.08228,1.1128,1.14062,1.16609,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",PA,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,6.85E-08,2.49E-06,1.29E-04,0.003001465,0.046159105,0.105038328,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",PA,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,4.10E-10,1.51E-08,7.11E-07,1.70E-05,3.29E-04,6.80E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",PA,industry,industry,industry,2.58489,1.06388,1.19673,0.890586,0.89238,0.888913,0.915541,0.938853,0.965095,0.990665,1.03006,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",PA,municipal water,municipal water,municipal water,2.58177,2.16687,2.24577,2.2104,2.23809,2.29671,2.3756,2.45243,2.52927,2.60101,2.67079,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",RI,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,0,0,4.30E-10,1.06E-08,1.79E-07,2.87E-07,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",RI,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,0,0,4.37E-10,8.62E-09,1.82E-08,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",RI,industry,industry,industry,0.016081,6.91E-04,0.0103891,0.00283213,0.00281393,0.00285943,0.0030077,0.00321368,0.00341915,0.00356427,0.00369246,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",RI,municipal water,municipal water,municipal water,0.147146,0.173575,0.160326,0.14372,0.14224,0.144209,0.149797,0.155805,0.162497,0.16874,0.174747,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",SC,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,2.25E-08,8.20E-07,4.22E-05,9.76E-04,0.014443541,0.03262807,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",SC,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.29E-10,5.05E-09,2.45E-07,6.36E-06,1.16E-04,2.59E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",SC,industry,industry,industry,0.873055,0.578431,0.535645,0.395613,0.423322,0.434389,0.450713,0.460611,0.467799,0.474638,0.488529,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",SC,municipal water,municipal water,municipal water,0.628138,1.06955,1.01386,1.03844,1.09365,1.13502,1.16952,1.19546,1.22084,1.24151,1.26071,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",SD,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,7.16E-10,2.44E-08,1.13E-06,2.53E-05,3.73E-04,8.23E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",SD,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,0,3.18E-10,1.07E-08,2.90E-07,6.43E-06,1.47E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",SD,industry,industry,industry,0.0205985,0.00609253,0.0130969,0.0337645,0.0349024,0.035613,0.0368005,0.0377662,0.0390318,0.0399407,0.041079,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",SD,municipal water,municipal water,municipal water,0.117153,0.149426,0.179018,0.107082,0.10933,0.11243,0.116198,0.118557,0.121091,0.123152,0.125154,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",TN,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,3.42E-08,1.24E-06,6.38E-05,0.001474212,0.021687084,0.048754051,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",TN,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.87E-10,7.36E-09,3.58E-07,9.28E-06,1.69E-04,3.74E-04,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",TN,industry,industry,industry,1.21853,1.08193,1.07209,1.01353,1.06286,1.09003,1.13642,1.16487,1.19236,1.21707,1.26028,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",TN,municipal water,municipal water,municipal water,1.04224,1.31293,1.32234,1.23304,1.29676,1.36393,1.42504,1.46388,1.50688,1.54458,1.58262,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",TX,CO2 removal,dac,hightemp DAC NG,0,0,0,0,0,1.98E-06,6.43E-05,0.00313939,0.067870723,0.803167817,1.471806972,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",TX,CO2 removal,dac,hightemp DAC elec,0,0,0,0,0,1.01E-08,3.28E-07,1.51E-05,4.25E-04,0.007583022,0.018420323,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",TX,industry,industry,industry,1.2207,1.72301,0.939022,0.446315,0.475748,0.496201,0.520946,0.542889,0.566653,0.58365,0.605535,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",TX,municipal water,municipal water,municipal water,4.39825,6.25766,5.77316,4.14485,4.39833,4.6722,4.89697,5.05762,5.21456,5.35561,5.49766,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Beef,Mixed,FeedCrops,0.182391,0.210698,0.217548,0.214015,0.232624,0.252343,0.276617,0.298282,0.317875,0.342031,0.361476,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Beef,Mixed,FodderHerb_Residue,0.156552,0.165007,0.170371,0.167603,0.182054,0.206072,0.238599,0.277206,0.321234,0.367169,0.398344,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Beef,Mixed,Pasture_FodderGrass,0.509077,0.564256,0.582597,0.573132,0.614402,0.678082,0.756054,0.827296,0.897321,0.969308,1.02216,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Beef,Mixed,Scavenging_Other,4.41E-04,4.65E-04,4.79E-04,4.70E-04,4.95E-04,5.38E-04,5.96E-04,6.76E-04,8.44E-04,0.00102604,0.00113363,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Beef,Pastoral,Pasture_FodderGrass,0.126782,0.12824,0.127416,0.120478,0.126891,0.13612,0.145175,0.148456,0.14931,0.149574,0.151129,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_ArkWhtRedR,Corn_ArkWhtRedR_IRR_hi,2.32645,3.51238,3.76263,4.28816,4.79229,4.87268,4.84605,5.10698,5.32926,5.25056,5.5635,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_ArkWhtRedR,Corn_ArkWhtRedR_IRR_lo,1.55096,2.34159,2.50842,2.85878,2.95286,2.73973,2.29221,1.65061,1.0139,0.554372,0.370617,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_California,Corn_California_IRR_hi,0.840093,1.26834,1.35871,1.54848,1.7022,1.75528,1.91129,2.38639,2.87318,3.02035,2.88986,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_California,Corn_California_IRR_lo,0.560062,0.845561,0.905805,1.03232,1.06456,1.02157,0.962249,0.851574,0.636069,0.410086,0.312786,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_FraserR,Corn_FraserR_IRR_hi,1.47E-05,2.23E-05,2.39E-05,2.71E-05,3.02E-05,2.62E-05,2.03E-05,1.66E-05,1.63E-05,1.61E-05,1.83E-05,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_FraserR,Corn_FraserR_IRR_lo,9.83E-06,1.48E-05,1.59E-05,1.81E-05,1.86E-05,1.46E-05,9.49E-06,5.29E-06,3.06E-06,1.69E-06,1.21E-06,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_GreatBasin,Corn_GreatBasin_IRR_hi,0.0470758,0.0710732,0.0761371,0.0867712,0.100648,0.0963703,0.082868,0.0762732,0.0808447,0.084221,0.0965489,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_GreatBasin,Corn_GreatBasin_IRR_lo,0.0313839,0.0473821,0.050758,0.0578475,0.0619911,0.0540067,0.0389667,0.0245029,0.0153011,0.00885735,0.00640524,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_GreatLakes,Corn_GreatLakes_IRR_hi,0.151278,0.228394,0.244666,0.278839,0.302637,0.303902,0.310535,0.345311,0.387163,0.405239,0.430945,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_GreatLakes,Corn_GreatLakes_IRR_lo,0.100852,0.152263,0.163111,0.185893,0.186328,0.170362,0.146099,0.111007,0.0733264,0.0426456,0.0286072,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_MexCstNW,Corn_MexCstNW_IRR_hi,0.00499637,0.00754334,0.00808081,0.00920947,0.0104188,0.0106835,0.0106989,0.0116992,0.0135552,0.0148891,0.0168224,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_MexCstNW,Corn_MexCstNW_IRR_lo,0.0033309,0.00502892,0.00538719,0.00613962,0.00651721,0.00616974,0.00524523,0.00393501,0.00269192,0.00164911,0.00118362,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_MissouriR,Corn_MissouriR_IRR_hi,6.48732,9.79432,10.4921,11.9576,13.2748,13.7811,14.3682,16.2565,18.6734,19.9496,21.6643,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_MissouriR,Corn_MissouriR_IRR_lo,4.32488,6.52954,6.99476,7.97173,8.18594,7.74888,6.74896,5.21589,3.52964,2.0951,1.43531,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_MissppRN,Corn_MissppRN_IRR_hi,0.324406,0.489777,0.524672,0.597954,0.645918,0.66945,0.707642,0.812189,0.934534,1.004,1.07171,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_MissppRN,Corn_MissppRN_IRR_lo,0.216271,0.326518,0.349781,0.398636,0.397619,0.375248,0.332852,0.260938,0.17679,0.105466,0.0709799,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_MissppRS,Corn_MissppRS_IRR_hi,0.413775,0.624703,0.669211,0.762681,0.836219,0.836431,0.856379,0.970207,1.11493,1.19461,1.29941,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_MissppRS,Corn_MissppRS_IRR_lo,0.27585,0.416468,0.446141,0.508454,0.514811,0.469011,0.403063,0.311917,0.211222,0.125736,0.086271,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_NelsonR,Corn_NelsonR_IRR_hi,0.0278681,0.0420742,0.0450719,0.0513671,0.0552822,0.054742,0.0528251,0.0541086,0.055467,0.0541267,0.0566856,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_NelsonR,Corn_NelsonR_IRR_lo,0.0185787,0.0280494,0.0300479,0.0342448,0.0340391,0.0307047,0.0248816,0.0174365,0.0105486,0.00573046,0.00379125,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_OhioR,Corn_OhioR_IRR_hi,0.0708146,0.106913,0.114531,0.130527,0.141865,0.145903,0.155292,0.180767,0.209091,0.224444,0.239303,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_OhioR,Corn_OhioR_IRR_lo,0.0472097,0.0712755,0.0763537,0.0870182,0.0873522,0.0818368,0.0731454,0.058254,0.0397682,0.0237658,0.0160083,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_RioGrande,Corn_RioGrande_IRR_hi,0.0463338,0.0699531,0.0749372,0.0854037,0.0990306,0.10663,0.115795,0.139294,0.168837,0.188205,0.212921,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_RioGrande,Corn_RioGrande_IRR_lo,0.0308893,0.0466355,0.0499581,0.0569359,0.0614522,0.0607842,0.0559614,0.0463721,0.0337426,0.0214492,0.0156946,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_TennR,Corn_TennR_IRR_hi,0.0047356,0.00714964,0.00765905,0.0087288,0.0100066,0.0108208,0.0124251,0.0157946,0.0192542,0.0210987,0.0227943,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_TennR,Corn_TennR_IRR_lo,0.00315707,0.00476642,0.00510599,0.00581916,0.00615984,0.00606504,0.00584393,0.00507408,0.0036423,0.00221641,0.00150979,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_TexasCst,Corn_TexasCst_IRR_hi,0.474051,0.715704,0.766696,0.873782,0.997603,1.01267,0.991686,1.01792,1.0695,1.07255,1.16364,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_TexasCst,Corn_TexasCst_IRR_lo,0.316034,0.477136,0.51113,0.582521,0.614311,0.567908,0.466596,0.327289,0.20271,0.113068,0.0774429,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_UsaColoRN,Corn_UsaColoRN_IRR_hi,0.0340777,0.0514492,0.0551148,0.0628129,0.0728766,0.0629129,0.0461277,0.0363673,0.0359455,0.0363345,0.0420835,0,0,0,km^3
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",USA,Corn,Corn_UsaColoRN,Corn_UsaColoRN_IRR_lo,0.0227184,0.0342995,0.0367432,0.0418752,0.0449007,0.0352631,0.0217003,0.011698,0.00682053,0.00383635,0.00280602,0,0,0,km^3
