final energy consumption by sector and fuel,,,,,,,,,,,,,,,,,,
scenario,region,sector,input,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MA,trn_shipping_intl,refined liquids,0.0118191,0.00749929,0.00319609,0.00166784,0.00168482,0.00165062,0.00166908,0.00171594,0.0017673,0.00176718,0.00182513,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,CO2 removal,electricity,0,0,0,0,0,5.67E-09,2.03E-07,1.03E-05,2.44E-04,0.004242832,0.011806079,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,CO2 removal,process heat dac,0,0,0,0,0,2.49E-08,8.54E-07,4.16E-05,9.02E-04,0.012925553,0.028091202,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,cement,electricity,7.05E-04,9.69E-04,6.23E-04,6.23E-04,6.93E-04,5.86E-04,5.82E-04,6.02E-04,6.34E-04,6.59E-04,6.98E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm cooking,electricity,4.33E-04,7.03E-04,0.001813928,5.28E-04,6.24E-04,7.11E-04,9.06E-04,0.001142145,0.00138809,0.001682013,0.001867214,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm cooking,gas,0.0012584,0.00517787,0.00828182,0.0046154,0.004665459,0.004530963,0.004359649,0.004041526,0.003805333,0.003535854,0.00358975,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm cooling,electricity,0.0040492,0.006191289,0.0120611,0.01062542,0.010867675,0.010679717,0.010491622,0.010285814,0.010145817,0.009989917,0.010253784,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm cooling,gas,1.11E-04,4.64E-04,2.08E-04,1.46E-04,1.46E-04,1.43E-04,1.39E-04,1.34E-04,1.29E-04,1.23E-04,1.25E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm heating,biomass,0.0013335,0.00289949,0.0031726,0.0018443,0.001866016,0.001940843,0.002114036,0.002269964,0.002147261,0.001680942,0.001360723,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm heating,coal,0.00251011,6.07E-04,4.30E-04,1.09E-05,8.41E-06,7.06E-06,5.45E-06,3.84E-06,2.49E-06,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm heating,electricity,0.002539711,0.004280589,0.004849299,0.00663769,0.007565082,0.008118961,0.009301269,0.011031034,0.01303347,0.016464498,0.017783259,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm heating,gas,0.0150997,0.0525623,0.0455924,0.0440997,0.04186042,0.03935941,0.03631477,0.03193825,0.02741731,0.019487245,0.018940326,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm heating,refined liquids,0.0142985,0.0105733,0.00757039,0.00403589,0.003824762,0.003629536,0.003317044,0.002846876,0.002269517,0.001243719,9.86E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm hot water,electricity,0.0028446,0.00173679,0.0014115,0.00294091,0.003385958,0.003701793,0.004199837,0.004667232,0.005101487,0.005627589,0.005746251,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm hot water,gas,0.00401121,0.00915677,0.0101345,0.00993592,0.009867992,0.009570265,0.009181717,0.008507321,0.007956313,0.007243891,0.007658067,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm hot water,refined liquids,0.00187,4.53E-04,3.07E-04,8.67E-04,8.30E-04,7.95E-04,7.28E-04,6.20E-04,4.87E-04,3.05E-04,2.43E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm lighting,electricity,0.0141283,0.0191844,0.0218838,0.0230207,0.021911835,0.020102128,0.017579594,0.014168526,0.01420162,0.014448762,0.014855751,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm non-building,electricity,0.007174,0.0086937,0.0118501,0.015064,0.0156505,0.0161656,0.0168566,0.0175401,0.018224,0.0188377,0.019444,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm office,electricity,0.0024699,0.0046949,0.0130405,0.00856362,0.00818367,0.00851457,0.00894631,0.00938203,0.00981612,0.0102013,0.0105777,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm other,electricity,0.0022302,0.0072556,0.0168827,0.0207201,0.023702,0.0243731,0.0248328,0.024506,0.024709,0.0260782,0.0268323,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm other,gas,0.0029991,0.0016877,0.0013556,0.0107142,0.00978907,0.00984836,0.00957581,0.00878376,0.00841107,0.00842628,0.00896217,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm other,refined liquids,0.0013726,0.0015998,0.002652,0.0073559,0.00661783,0.0072796,0.0089099,0.0118494,0.0138157,0.0140117,0.0142829,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm refrigeration,electricity,0.00146451,0.00750238,0.0163481,0.0103276,0.010105886,0.010006468,0.009992306,0.009878371,0.010266537,0.010611049,0.010949952,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,comm ventilation,electricity,0.002327578,0.007536588,0.0152016,0.0134068,0.013861519,0.014260323,0.014622714,0.015006128,0.015268895,0.015466341,0.015173107,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,industrial energy use,biomass,0.0096052,0.01169018,0.00913978,0.00675232,0.007243863,0.007518145,0.007812875,0.008284408,0.008544535,0.008610186,0.008490651,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,industrial energy use,coal,0.0508904,0.02278539,0.01880589,0.01183833,0.012602504,0.012740139,0.012799606,0.01274481,0.012580329,0.012243798,0.012033995,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,industrial energy use,electricity,0.0685199,0.0757702,0.0180433,0.0132597,0.01201076,0.01195904,0.013229035,0.014653069,0.016124716,0.017497688,0.018739806,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,industrial energy use,gas,0.0529097,0.02159669,0.02055379,0.01332911,0.014272469,0.014560429,0.014800736,0.015064614,0.015233184,0.015250823,0.015094156,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,industrial energy use,hydrogen,0,0,0,0,5.49E-05,7.45E-05,1.48E-04,3.78E-04,6.62E-04,0.001015329,0.001705382,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,industrial energy use,refined liquids,0.0227161,0.0208465,0.005889789,0.004495311,0.004512441,0.004617491,0.004681796,0.004991667,0.005224509,0.005220742,0.005215659,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,industrial feedstocks,refined liquids,0.06439,0.0440952,0.0429272,0.0555037,0.0564399,0.057282,0.0597333,0.0629455,0.0657593,0.0676974,0.0696205,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,process heat cement,biomass,5.20E-05,7.43E-05,4.82E-05,4.82E-05,6.16E-05,1.56E-04,2.23E-04,2.22E-04,1.49E-04,1.06E-04,8.12E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,process heat cement,coal,0.00343483,0.00490552,0.00318343,0.00318343,0.00380643,0.00173893,9.87E-04,4.63E-04,3.23E-04,2.98E-04,3.83E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,process heat cement,gas,1.56E-04,2.23E-04,1.45E-04,1.45E-04,1.54E-04,1.97E-04,2.12E-04,1.58E-04,1.36E-04,1.47E-04,1.80E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,process heat cement,refined liquids,0.00156129,0.00222978,0.00144701,0.00144701,0.00136819,0.00240034,0.00297905,0.00363647,0.00404146,0.00421126,0.00432177,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,process heat dac,gas,0,0,0,0,0,2.49E-08,8.54E-07,4.16E-05,9.02E-04,0.0129255,0.0280912,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid clothes dryers,electricity,0.0030113,0.0051291,0.0037791,0.0032381,0.003306539,0.003293351,0.003347823,0.003374552,0.003524067,0.003677766,0.003832471,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid clothes dryers,gas,7.23E-04,0.0013444,6.11E-04,5.67E-04,5.69E-04,5.59E-04,5.50E-04,5.11E-04,5.04E-04,4.95E-04,4.99E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid clothes washers,electricity,0,7.10E-04,6.05E-04,4.78E-04,4.10E-04,3.61E-04,3.14E-04,2.54E-04,2.66E-04,2.77E-04,2.89E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid computers,electricity,0,0.0013178,0.0024992,0.00181232,0.00157756,0.00128477,0.00105892,8.79E-04,7.19E-04,7.40E-04,7.61E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid cooking,electricity,0.0017713,0.0020679,0.00200356,0.00172451,0.001875322,0.002043787,0.002300596,0.002566008,0.002868419,0.003018323,0.003148189,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid cooking,gas,0.00245659,0.0040331,0.00263624,0.00238192,0.002283565,0.002173973,0.002006,0.00180518,0.00154333,0.001488772,0.001478348,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid cooking,refined liquids,1.55E-04,1.30E-04,6.82E-04,5.08E-04,4.83E-04,4.59E-04,4.25E-04,4.11E-04,4.05E-04,4.14E-04,4.14E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid cooling,electricity,0.0112291,0.0154994,0.0123472,0.0126956,0.013400787,0.013444217,0.013725145,0.014091548,0.014475327,0.014988044,0.015530263,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid dishwashers,electricity,0,0.0019462,0.0018795,0.0015595,0.001577391,0.001554319,0.001529908,0.001513032,0.001492132,0.00154245,0.001593982,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid freezers,electricity,0.00247994,0.00170301,0.00149649,0.00126873,0.001291631,0.001318717,0.001358768,0.001400014,0.001441107,0.001482447,0.001523892,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid furnace fans,electricity,0,0.0011961,0.002341,0.00179564,0.00164879,0.00150499,0.00140648,0.00133197,0.00126285,0.00130065,0.00133838,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid heating,biomass,0.00659029,0.004953,0.0101178,0.0047355,0.00438068,0.004145786,0.003841936,0.003427194,0.002809784,0.002135957,0.001546766,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid heating,coal,6.28E-04,5.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid heating,electricity,0.00972118,0.0145472,0.0199746,0.0240731,0.026315467,0.026967573,0.028231687,0.030143739,0.032140663,0.034394901,0.036366165,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid heating,gas,0.0475645,0.0576631,0.0561184,0.0588744,0.05349907,0.049372142,0.043550768,0.036134481,0.028312829,0.021474475,0.016663203,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid heating,refined liquids,0.0271627,0.0248485,0.0213926,0.013731,0.012360812,0.01135089,0.00989216,0.008098323,0.006170201,0.004367033,0.002889389,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid hot water,electricity,0.009882,0.0141177,0.0144469,0.0164474,0.018143278,0.019272824,0.020465072,0.021404091,0.02136912,0.021493813,0.021628561,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid hot water,gas,0.0133835,0.0219047,0.0189236,0.017501,0.015880886,0.015002489,0.014011328,0.011638729,0.011348034,0.010906302,0.01095292,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid hot water,refined liquids,0.0016704,0.003297,0.0016355,0.0015624,0.001392223,0.001331612,0.00129683,0.001343722,0.001524932,0.001612498,0.001675056,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid lighting,electricity,0.01098231,0.0147387,0.0126341,0.007887411,0.005232647,0.001958846,0.001708241,0.001672706,0.001720309,0.001764305,0.001811566,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid other,electricity,0.007971,0.020476,0.0208786,0.0181478,0.019463,0.0198522,0.0206479,0.0213263,0.0220048,0.0227717,0.0233364,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid other,gas,7.23E-04,0,0.0030794,0.0027222,0.00213025,0.0022679,0.00229034,0.00234784,0.00242804,0.00242061,0.00258156,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid other,refined liquids,4.65E-04,6.31E-04,0.0010649,9.01E-04,6.70E-04,7.08E-04,7.13E-04,8.04E-04,8.74E-04,8.42E-04,8.47E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid refrigerators,electricity,0.00832533,0.0079877,0.00716608,0.00595801,0.006028832,0.006119055,0.006257655,0.006405537,0.006549255,0.006733777,0.006919663,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,resid televisions,electricity,0.0033655,0.0060617,0.0064041,0.005207,0.00478515,0.00455606,0.00473129,0.00490383,0.00507815,0.00523386,0.00538952,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_aviation_intl,refined liquids,0.00431821,0.00524123,0.00348048,0.00166098,0.00166784,0.00166195,0.00168777,0.00172481,0.00177698,0.0018017,0.00184673,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_freight,refined liquids,0.00653813,0.00829135,0.0075773,0.006038888,0.006353953,0.006561166,0.006969613,0.007305065,0.007577678,0.007743788,0.007961584,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_freight_road,electricity,0,0,0,0,1.90E-05,6.93E-04,0.003600444,0.008217697,0.011782391,0.016303042,0.021560167,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_freight_road,gas,0,0,0,0,0.001234977,0.002902008,0.004691536,0.006179849,0.006059126,0.005799691,0.0060924,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_freight_road,refined liquids,0.07144778,0.1036454,0.103276,0.0878363,0.09045499,0.08620521,0.0752687,0.060674508,0.054501969,0.046113029,0.038301307,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_pass,electricity,3.20E-04,0.00141159,0.00162109,0.0021961,0.002450005,0.002505151,0.002618193,0.002736023,0.002880748,0.003049588,0.003241131,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_pass,refined liquids,0.016702299,0.020319999,0.013590599,0.00659489,0.006859268,0.006734707,0.006815462,0.007071435,0.007286465,0.007304453,0.007527192,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_pass_road,electricity,0,0,0,0,8.15E-05,4.67E-04,7.49E-04,9.01E-04,8.86E-04,8.61E-04,8.45E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_pass_road,gas,0,1.04E-04,2.59E-04,4.06E-04,7.46E-04,7.48E-04,5.78E-04,4.39E-04,4.23E-04,4.52E-04,4.99E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_pass_road,refined liquids,0.00273998,0.00397478,0.00396058,0.00336849,0.00465851,0.00411605,0.002422587,0.001421327,0.001172723,0.001097755,0.001042816,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_pass_road_LDV,electricity,0,0,0,0,1.14E-04,3.11E-04,3.94E-04,4.33E-04,4.75E-04,5.28E-04,5.80E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_pass_road_LDV,refined liquids,6.87E-04,9.88E-04,9.65E-04,0.0010142,8.37E-04,3.86E-04,2.52E-04,2.66E-04,2.80E-04,2.89E-04,3.03E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_pass_road_LDV_4W,electricity,0,0,0,0,0.001446487,0.011055004,0.025745851,0.035861664,0.043056146,0.045499597,0.04664188,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_pass_road_LDV_4W,gas,0,0,0,0,0.00117209,0.002101553,0.002466905,0.002639391,0.002737527,0.002686619,0.002943862,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_pass_road_LDV_4W,hydrogen,0,0,0,0,0,2.21E-06,8.60E-06,2.12E-05,4.38E-05,7.79E-05,1.33E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_pass_road_LDV_4W,refined liquids,0.195093187,0.280829481,0.274051982,0.288151281,0.277832125,0.23017221,0.156992322,0.102652702,0.060890451,0.04811675,0.042577223,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",MD,trn_shipping_intl,refined liquids,0.0157914,0.0134743,0.00816823,9.91E-04,9.94E-04,9.57E-04,9.52E-04,9.68E-04,9.82E-04,9.68E-04,9.86E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm cooking,electricity,1.65E-04,1.51E-04,2.38E-04,6.80E-05,7.64E-05,8.48E-05,1.02E-04,1.19E-04,1.38E-04,1.59E-04,1.70E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm cooking,gas,7.01E-05,1.77E-04,3.14E-04,2.30E-04,2.29E-04,2.19E-04,2.02E-04,1.78E-04,1.59E-04,1.38E-04,1.35E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm cooling,electricity,4.83E-04,4.80E-04,5.09E-04,4.43E-04,4.49E-04,4.42E-04,4.31E-04,4.18E-04,4.08E-04,3.97E-04,4.02E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm cooling,gas,4.30E-06,3.47E-05,3.78E-05,7.16E-05,7.16E-05,6.98E-05,6.71E-05,6.38E-05,6.08E-05,5.65E-05,5.65E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm heating,biomass,0.00260991,0.0029677,0.0038313,0.00441241,0.00455722,0.004783083,0.005260089,0.00579579,0.005736777,0.004909463,0.004148042,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm heating,coal,0.00223641,5.92E-05,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm heating,electricity,0.001059702,0.0014164,8.83E-04,0.001214,0.001400438,0.001538892,0.001801373,0.002211395,0.00283074,0.004093902,0.004640669,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm heating,gas,0.0011478,0.0041055,0.0047863,0.00656851,0.006371274,0.006067629,0.005707977,0.0052032,0.004780552,0.004122789,0.004287299,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm heating,refined liquids,0.0181872,0.0204108,0.0157364,0.00797991,0.00767728,0.007314471,0.00668207,0.005694199,0.004460434,0.00232237,0.001737208,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm hot water,electricity,6.56E-04,3.40E-04,1.44E-04,2.96E-04,3.34E-04,3.67E-04,4.16E-04,4.59E-04,5.04E-04,5.58E-04,5.68E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm hot water,gas,2.97E-04,3.14E-04,4.11E-04,5.40E-04,5.40E-04,5.23E-04,5.04E-04,4.72E-04,4.49E-04,4.17E-04,4.40E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm hot water,refined liquids,0.00474967,9.27E-04,3.36E-04,3.15E-04,3.02E-04,2.86E-04,2.57E-04,2.09E-04,1.49E-04,7.19E-05,4.50E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm lighting,electricity,0.00372,0.0044813,0.0026921,0.002755099,0.002599195,0.002372673,0.002051945,0.00161804,0.00159927,0.001604314,0.001626205,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm non-building,electricity,0.0018413,0.0020501,0.0027178,0.0033428,0.00343942,0.00352336,0.00362958,0.00371724,0.00380724,0.00387964,0.00394558,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm office,electricity,6.73E-04,0.0011025,0.0014774,9.09E-04,8.60E-04,8.92E-04,9.29E-04,9.60E-04,9.92E-04,0.00101681,0.00103859,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm other,electricity,6.65E-04,0.0019206,0.0024777,0.0029433,0.0034646,0.00368501,0.00389806,0.00404001,0.00422271,0.00447826,0.00455591,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm other,gas,8.31E-05,1.13E-04,1.80E-04,0.0023256,0.002228,0.00223626,0.00227328,0.00221389,0.00218088,0.00218681,0.0022937,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm other,refined liquids,4.75E-04,3.87E-04,9.49E-04,0.0026152,0.00237826,0.00235895,0.00236866,0.00250254,0.00257033,0.00248121,0.00245401,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm refrigeration,electricity,5.83E-04,0.00214248,0.00236631,0.00141559,0.001373756,0.00134946,0.001331455,0.00129326,0.001324567,0.00134948,0.001372179,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,comm ventilation,electricity,3.98E-04,0.001628523,0.001866823,0.001611444,0.001649505,0.001684359,0.001707894,0.001724349,0.001728957,0.001725348,0.001670499,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS,date=2022-31-5T10:59:56-04:00",ME,industrial energy use,biomass,0.0790347,0.0674748,0.0599546,0.0498212,0.054111517,0.057640382,0.061138322,0.064435819,0.06294608,0.059900343,0.059630894,0,0,0,EJ
