final energy consumption by sector and fuel,,,,,,,,,,,,,,,,,,
scenario,region,sector,input,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid clothes dryers,electricity,0.0021908,0.0034279,0.0024563,0.0023019,0.002263905,0.002249123,0.002295338,0.002318142,0.002442387,0.002564667,0.002683714,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid clothes dryers,gas,4.90E-04,7.17E-04,4.28E-04,3.43E-04,3.35E-04,3.26E-04,3.20E-04,2.97E-04,2.95E-04,2.90E-04,2.91E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid clothes washers,electricity,0,4.74E-04,3.93E-04,3.40E-04,2.86E-04,2.50E-04,2.17E-04,1.75E-04,1.85E-04,1.94E-04,2.03E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid computers,electricity,0,8.81E-04,0.0016244,0.00128832,0.00109372,8.85E-04,7.28E-04,6.05E-04,4.95E-04,5.09E-04,5.23E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid cooking,electricity,0.00128869,0.00138198,0.00130233,0.00122588,0.001291022,0.001396169,0.001570831,0.001747489,0.001952889,0.002056586,0.002148152,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid cooking,gas,0.00166748,0.00215196,0.00184655,0.00144218,0.001367893,0.001289006,0.001183746,0.001065051,9.05E-04,8.70E-04,8.58E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid cooking,refined liquids,2.18E-04,2.58E-04,0.00113353,5.37E-04,5.05E-04,4.73E-04,4.31E-04,4.07E-04,3.86E-04,3.85E-04,3.80E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid cooling,electricity,0.0017718,0.00397069,0.0021096,0.00363829,0.00370679,0.003709578,0.003800402,0.003914251,0.004046541,0.004207779,0.004369818,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid dishwashers,electricity,0,0.0013007,0.0012216,0.0011086,0.001089621,0.001068126,0.001052855,0.001043099,0.001032814,0.001071659,0.001109596,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid freezers,electricity,0.00180421,0.00113811,9.73E-04,9.02E-04,8.99E-04,9.10E-04,9.35E-04,9.63E-04,9.91E-04,0.001018532,0.001046259,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid furnace fans,electricity,0,7.99E-04,0.0015216,0.00127641,0.00114278,0.00103599,9.67E-04,9.16E-04,8.69E-04,8.95E-04,9.20E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid heating,biomass,0.00810341,0.0026788,0.0059766,0.00618809,0.006117587,0.00611735,0.00632053,0.006480815,0.005936286,0.004954927,0.003898742,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid heating,coal,1.56E-04,8.50E-06,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid heating,electricity,0.003201201,0.001275899,0.0024419,0.003234399,0.004207155,0.004841133,0.006077018,0.007867744,0.010075412,0.01265315,0.014961054,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid heating,gas,0.021717601,0.030041699,0.026469699,0.030858099,0.02954419,0.028255594,0.026776072,0.024634258,0.022190369,0.020091617,0.019056436,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid heating,refined liquids,0.0590852,0.0639172,0.0499531,0.0338386,0.0317764,0.030005076,0.027505509,0.024356458,0.020566603,0.016235628,0.011981827,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid hot water,electricity,0.0047873,0.0046,0.00432721,0.00636679,0.007315307,0.008168846,0.009209455,0.010456368,0.010770764,0.011269977,0.011732932,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid hot water,gas,0.0124091,0.010232711,0.010557811,0.0147973,0.013965118,0.013533608,0.013285067,0.012368701,0.01236187,0.012250559,0.012594653,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid hot water,refined liquids,0.009260911,0.0151028,0.009881011,0.006356189,0.005618547,0.005049843,0.004318383,0.003052496,0.002729632,0.002141235,0.001420491,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid lighting,electricity,0.0079901,0.0098501,0.008211889,0.0056069,0.00368134,0.00134881,0.001176098,0.001149139,0.001181093,0.001210883,0.001242894,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid other,electricity,0.0057992,0.0136845,0.0135706,0.0129007,0.0135095,0.0137589,0.0142617,0.0146855,0.0151758,0.0157368,0.0161212,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid other,gas,4.90E-04,0,0.0021569,0.0016482,0.00129919,0.00130404,0.00132504,0.00137421,0.00139882,0.00138439,0.00146889,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid other,refined liquids,6.54E-04,0.00125,0.001769,9.52E-04,7.13E-04,7.09E-04,7.13E-04,8.01E-04,8.53E-04,7.96E-04,8.17E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid refrigerators,electricity,0.00605701,0.0053383,0.00465779,0.0042354,0.004198855,0.004224276,0.004308179,0.004406062,0.004502578,0.004626614,0.004751097,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,resid televisions,electricity,0.0024486,0.0040512,0.0041626,0.00370155,0.00331694,0.00313631,0.00325416,0.00337417,0.00349813,0.00360577,0.0037112,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_aviation_intl,refined liquids,0.00282214,0.00295711,0.00176243,0.00181484,0.00172806,0.00171152,0.00175403,0.00180174,0.00187834,0.0019232,0.00200008,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_freight,refined liquids,0.002883156,0.003594719,0.003243237,0.00297145,0.00296802,0.00307651,0.00333907,0.00355472,0.00378066,0.00393622,0.00418408,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_freight_road,electricity,0,0,0,0,7.19E-06,3.16E-04,0.001742408,0.004047963,0.005998525,0.008826837,0.012044585,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_freight_road,gas,0,0,0,0,3.96E-04,0.001044723,0.001844656,0.002572679,0.002614623,0.002620623,0.002821576,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_freight_road,refined liquids,0.04238454,0.05401792,0.04817885,0.04499658,0.04405015,0.042081653,0.037414559,0.030637815,0.028205821,0.023821329,0.020056098,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass,electricity,0,5.62E-04,5.51E-04,7.90E-04,8.50E-04,8.76E-04,9.24E-04,9.76E-04,0.001046466,0.001129322,0.001223467,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass,refined liquids,0.0109033,0.011452099,0.00687018,0.00706158,0.006914018,0.006766936,0.006924765,0.007193924,0.007491786,0.007561057,0.00794495,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road,electricity,0,0,0,0,4.13E-05,2.40E-04,3.83E-04,4.59E-04,4.47E-04,4.30E-04,4.16E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road,gas,0,1.26E-04,2.68E-04,2.72E-04,4.69E-04,4.58E-04,3.37E-04,2.43E-04,2.25E-04,2.33E-04,2.50E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road,refined liquids,0.00162539,0.00207159,0.00184759,0.00172559,0.0024055,0.002130232,0.00125843,7.31E-04,5.91E-04,5.40E-04,5.05E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road_LDV,electricity,0,0,0,0,5.32E-05,1.45E-04,1.89E-04,2.14E-04,2.45E-04,2.81E-04,3.17E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road_LDV,refined liquids,4.49E-04,5.89E-04,5.38E-04,5.27E-04,3.95E-04,1.81E-04,1.22E-04,1.32E-04,1.43E-04,1.51E-04,1.65E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road_LDV_4W,electricity,0,0,0,0,6.15E-04,0.005277211,0.012659169,0.017752308,0.021403158,0.022607063,0.023141721,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road_LDV_4W,gas,0,0,0,0,4.74E-04,9.10E-04,0.001106542,0.001214032,0.001276844,0.001261037,0.001375276,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road_LDV_4W,hydrogen,0,0,0,0,0,1.05E-06,4.20E-06,1.05E-05,2.16E-05,3.83E-05,6.52E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_pass_road_LDV_4W,refined liquids,0.127630192,0.167278789,0.15277519,0.14974819,0.140834804,0.116068583,0.078678557,0.051135182,0.029923995,0.023629905,0.020729485,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",CT,trn_shipping_intl,refined liquids,7.31E-04,2.57E-04,6.65E-04,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm cooking,electricity,2.31E-04,3.96E-04,5.64E-04,1.53E-04,1.91E-04,2.24E-04,2.83E-04,3.50E-04,4.21E-04,5.08E-04,5.68E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm cooking,gas,7.15E-04,0.001374052,0.002341647,0.001155283,0.001201392,0.001192981,0.001161326,0.001078351,0.001010525,9.32E-04,9.40E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm cooling,electricity,0.0028829,0.004607711,0.004950412,0.0040763,0.004308913,0.004338091,0.004322106,0.004264188,0.004225562,0.004178911,0.004294201,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm cooling,gas,8.44E-05,1.63E-04,7.75E-05,4.82E-05,4.97E-05,4.98E-05,4.92E-05,4.78E-05,4.65E-05,4.44E-05,4.52E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm heating,biomass,1.06E-04,6.50E-06,2.80E-06,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm heating,coal,0.00361519,7.31E-04,6.44E-05,3.98E-05,3.07E-05,2.58E-05,1.99E-05,1.40E-05,9.08E-06,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm heating,electricity,0.0012834,0.002274912,0.0014181,0.001814299,0.002146462,0.002357947,0.002686904,0.003116337,0.00359275,0.0043693,0.004693101,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm heating,gas,0.00812388,0.0131658,0.0121276,0.0103847,0.010075136,0.009628424,0.008943672,0.00783593,0.006629731,0.004550966,0.004320358,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm heating,refined liquids,0.00355049,0.00260301,0.001351,2.01E-04,1.96E-04,1.91E-04,1.82E-04,1.75E-04,1.68E-04,1.42E-04,1.40E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm hot water,electricity,0.00151835,9.78E-04,4.39E-04,8.54E-04,0.001027639,0.001147947,0.001294472,0.001411818,0.001518725,0.001649595,0.001686368,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm hot water,gas,0.00227953,0.00243013,0.00286556,0.00248708,0.002534225,0.002505126,0.002422131,0.002232958,0.002059399,0.001840718,0.001935801,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm hot water,refined liquids,4.90E-04,1.18E-04,5.83E-05,4.60E-05,4.50E-05,4.42E-05,4.22E-05,4.07E-05,4.04E-05,3.75E-05,3.84E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm lighting,electricity,0.0075416,0.0108023,0.0068025,0.0066886,0.006558581,0.006166382,0.005493893,0.004519626,0.004537858,0.004623389,0.00476017,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm non-building,electricity,9.03E-04,8.82E-04,0.0012387,0.0016991,0.00184796,0.00196225,0.00207407,0.00216962,0.0022611,0.00234241,0.00242141,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm office,electricity,0.0013184,0.0026436,0.0040536,0.00248808,0.00247193,0.00264503,0.00281876,0.00297396,0.00312323,0.00325476,0.00338162,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm other,electricity,0.0011905,0.0040855,0.0052479,0.0060201,0.00692423,0.00718377,0.00711712,0.00675315,0.00666393,0.00703198,0.00718311,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm other,gas,0.0017044,4.48E-04,3.83E-04,0.0026819,0.00246406,0.00251295,0.00238124,0.00209563,0.00195156,0.0019508,0.0020574,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm other,refined liquids,3.60E-04,4.17E-04,5.03E-04,3.90E-04,4.51E-04,7.74E-04,0.00158409,0.00276462,0.00349783,0.00356426,0.00372703,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm refrigeration,electricity,7.82E-04,0.00422451,0.0050817,0.00300072,0.003052928,0.0031067,0.00315234,0.003147162,0.003281512,0.003399277,0.00351288,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,comm ventilation,electricity,0.001242356,0.004243622,0.0047254,0.0038953,0.004211568,0.004453843,0.004632676,0.004784015,0.004883973,0.004957118,0.004859324,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,industrial energy use,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,industrial energy use,electricity,0.0105618,9.03E-04,8.14E-04,8.14E-04,8.60E-04,9.03E-04,9.60E-04,0.001031827,0.001094064,0.001121822,0.001142479,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,industrial energy use,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,industrial energy use,hydrogen,0,0,0,0,2.34E-06,5.49E-06,1.07E-05,2.50E-05,4.53E-05,6.23E-05,8.43E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,industrial energy use,refined liquids,2.91E-04,3.44E-04,9.06E-05,9.07E-05,9.38E-05,9.67E-05,9.85E-05,1.03E-04,1.06E-04,1.04E-04,1.03E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,industrial feedstocks,refined liquids,3.89E-04,2.66E-04,0.0125725,0.0135069,0.0142856,0.0150329,0.015991,0.017343,0.018604,0.0192153,0.0197902,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid clothes dryers,electricity,2.23E-04,3.37E-04,2.70E-04,2.88E-04,3.02E-04,3.07E-04,3.17E-04,3.24E-04,3.42E-04,3.60E-04,3.78E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid clothes dryers,gas,1.68E-04,2.27E-04,1.02E-04,9.54E-05,9.84E-05,9.88E-05,9.89E-05,9.37E-05,9.29E-05,9.17E-05,9.29E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid clothes washers,electricity,0,4.66E-05,4.33E-05,4.25E-05,3.70E-05,3.30E-05,2.91E-05,2.39E-05,2.52E-05,2.64E-05,2.76E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid computers,electricity,0,8.65E-05,1.79E-04,1.61E-04,1.45E-04,1.21E-04,1.00E-04,8.37E-05,6.88E-05,7.11E-05,7.34E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid cooking,electricity,1.31E-04,1.36E-04,1.43E-04,1.53E-04,1.78E-04,2.01E-04,2.33E-04,2.67E-04,3.07E-04,3.30E-04,3.48E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid cooking,gas,5.72E-04,6.80E-04,4.41E-04,4.01E-04,4.00E-04,3.93E-04,3.75E-04,3.50E-04,3.15E-04,3.07E-04,3.08E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid cooking,refined liquids,4.90E-06,8.30E-06,3.10E-05,2.12E-05,2.10E-05,2.05E-05,1.96E-05,1.95E-05,1.99E-05,2.03E-05,2.04E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid cooling,electricity,0.00110861,0.001344,0.00116661,0.0014894,0.001620591,0.001654941,0.001705859,0.001758574,0.001813366,0.001886193,0.001963401,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid dishwashers,electricity,0,1.28E-04,1.35E-04,1.39E-04,1.44E-04,1.44E-04,1.43E-04,1.43E-04,1.42E-04,1.47E-04,1.53E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid freezers,electricity,1.84E-04,1.12E-04,1.07E-04,1.13E-04,1.19E-04,1.24E-04,1.29E-04,1.33E-04,1.38E-04,1.42E-04,1.47E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid furnace fans,electricity,0,7.85E-05,1.68E-04,1.59E-04,1.52E-04,1.41E-04,1.33E-04,1.27E-04,1.21E-04,1.25E-04,1.29E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid heating,biomass,9.70E-04,3.89E-05,2.46E-05,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid heating,coal,9.05E-04,6.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid heating,electricity,6.81E-04,9.01E-04,0.001344599,0.002012099,0.002415595,0.002585524,0.002821294,0.003135636,0.003470808,0.003832851,0.004135356,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid heating,gas,0.010478801,0.009174133,0.008832379,0.00931609,0.008669308,0.008112187,0.007285591,0.0061804,0.00498113,0.003915303,0.003170527,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid heating,refined liquids,8.11E-04,0.001501021,9.14E-04,5.38E-04,4.95E-04,4.61E-04,4.10E-04,3.46E-04,2.77E-04,2.10E-04,1.54E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid hot water,electricity,7.32E-04,9.26E-04,0.0010338,0.00146139,0.001748785,0.001921124,0.00209111,0.00226222,0.002290908,0.002341933,0.002378119,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid hot water,gas,0.003114577,0.003692323,0.003166011,0.002943789,0.00281583,0.002753957,0.002662236,0.002351678,0.002316372,0.002252208,0.002273082,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid hot water,refined liquids,5.27E-05,2.11E-04,7.43E-05,6.51E-05,6.19E-05,6.29E-05,6.58E-05,7.62E-05,8.94E-05,9.61E-05,1.03E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid lighting,electricity,8.13E-04,9.67E-04,9.04E-04,7.01E-04,4.73E-04,1.85E-04,1.62E-04,1.60E-04,1.65E-04,1.69E-04,1.75E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid other,electricity,5.90E-04,0.0013433,0.001494,0.0016124,0.00183121,0.00189555,0.00199249,0.00207126,0.00214888,0.00223718,0.00229407,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid other,gas,1.68E-04,0,5.15E-04,4.58E-04,3.80E-04,4.11E-04,4.20E-04,4.34E-04,4.49E-04,4.50E-04,4.79E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid other,refined liquids,1.47E-05,4.04E-05,4.84E-05,3.75E-05,2.95E-05,3.18E-05,3.22E-05,3.60E-05,3.91E-05,3.70E-05,3.81E-05,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid refrigerators,electricity,6.16E-04,5.24E-04,5.13E-04,5.29E-04,5.56E-04,5.74E-04,5.93E-04,6.10E-04,6.26E-04,6.47E-04,6.67E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,resid televisions,electricity,2.49E-04,3.98E-04,4.58E-04,4.63E-04,4.41E-04,4.27E-04,4.48E-04,4.66E-04,4.85E-04,5.02E-04,5.19E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,trn_aviation_intl,refined liquids,6.45E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,trn_freight,refined liquids,4.72E-04,2.55E-04,1.57E-04,1.50E-04,1.59E-04,1.67E-04,1.79E-04,1.87E-04,1.94E-04,1.97E-04,2.05E-04,0,0,0,EJ
"NEWdac_netzero_usa_global_ssp2_highEV_lowCCS_luc2050,date=2022-28-9T22:14:52+20:00",DC,trn_freight_road,electricity,0,0,0,0,4.93E-07,1.85E-05,9.52E-05,2.20E-04,3.19E-04,4.53E-04,5.99E-04,0,0,0,EJ
